id,answer
CORP-TAX-020,"Die maßgeblichen Paragraphen und Richtlinien des österreichen Rechts sind § 12a Z 80 KStG 1988 und § 26c Z 80 KStG 1988.

Quellen:
- § 12a Z 80 KStG 1988
- § 26c Z 80 KStG 1988"
CORP-TAX-021,"Die Rechtslage ist unklar. Nach § 125 Abs. 3 und 4 der Bundesabgabenordnung ist der Gewinn bei Steuerpflichtigen, die auf Grund der Rechtsform nach unternehmensrechtlichen Vorschriften zur Rechnungslegung verpflichtet sind, nach den gesetzlichen Bestimmungen zu ermitteln. Die Rechtslage ist unklar, da die einschlägigen Paragraphen des Einkommensteuergesetzes 1988 und des Einkommensteuergesetzes 2004 verwendet werden.

Quellen:
- KStG.pdf, Seite 13
- UStG.pdf, Seite 32
- KStG.pdf, Seite 42"
CORP-TAX-022,"Die maßgeblichen Paragraphen des KStG sind § 7 und § 12.

§ 7 KStG regelt die unbeschränkte Steuerpflicht für Kapitalgesellschaften.
§ 12 KStG regelt die Mindeststeuer für Kapitalgesellschaften.

Quellen:
- § 7 KStG
- § 12 KStG"
CORP-TAX-023,"Die Rechtslage ist unklar. Nach den einschlägigen Paragraphen des KStG und UStG ist die Rechtsfolge bei einem Verlustjahr im Folgejahr unklar. Die einschlägigen Paragraphen des KStG und UStG sprechen von „Zwischenabschluss“ und „Gewinnrelation“. Die Rechtsfolge ist unklar.

Quellen:
- KStG.pdf, Seite 42
- BAO.pdf, Seite 7"
CORP-TAX-024,"Die Antwort ist unklar. Nach den einschlägigen Paragraphen des österreichen Rechts ist der Gewinnermittlungszeitraum grundsätzlich unbeschränkt. Eine Abweichung ist jedoch möglich.

Quellen:
- § 162 BAO
- § 223 UGB"
CORP-TAX-025,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 8 Abs. 3 Z 1 des Körperschaftsteuergesetzes 1988 und § 32 Abs. 1 Z 3 des Körperschaftsteuergesetzes 1988.

Quellen:
- EStG.pdf, Seite 25
- EStG.pdf, Seite 48"
CORP-TAX-026,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 18 Abs. 6 und 7 des Einkommensteuergesetzes 1988 und § 205c Abs. 1 Z 1 lit. a und b sowie Abs. 2 Z 1 lit. a des Umsatzsteuergesetzes 1994.

Quellen:
- KStG.pdf, Seite 14
- EStG.pdf, Seite 163
- BAO.pdf, Seite 114"
CORP-TAX-027,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 9 Abs. 4 KStG 1988 und § 9 Abs. 5 KStG 1988.

Quellen:
- § 9 Abs. 4 KStG 1988: „... die finanzielle Verbindung im Sinne des § 9 Abs. 4 KStG 1988 muss während des gesamten Wirtschaftsjahres des jeweiligen Gruppenmitgliedes vorliegen. Erfüllen im Falle einer Beteiligungsgemeinschaft die Mitbeteiligten die Voraussetzungen des Abs. 4 zu Beginn des Wirtschaftsjahres des jeweiligen Gruppenmitglieds, kann die Beteiligungsgemeinschaft bis zum Gruppenantrag gebildet werden.“
- § 9 Abs. 5 KStG 1988: „Gruppenmitgliedern, die für sich nicht im Sinne des ersten Teilstriches an der Beteiligungskörperschaft beteiligt sind, allein oder zusammen mit einer unmittelbar gehaltenen Beteiligung von mehr als 50 % des Grund-, Stamm- oder Genossenschaftskapitals und der Stimmrechte der Beteiligungskörperschaft beteiligt sind, – die Beteiligungsgemeinschaft insgesamt unmittelbar oder mittelbar über eine Personengesellschaft mehr als 50 % des Grund-, Stamm- oder Genossenschaftskapitals und der Stimmrechte an einer Beteiligungskörperschaft besitzt und zumindest ein Mitbeteiligter der Gemeinschaft eine Beteiligung am Grund-, Stamm- oder Genossenschaftskapital und an den Stimmrechten von mindestens 40% der Beteiligungskörperschaft und jeder weitere Mitbeteiligte eine solche von mindestens 15% besitzt.“"
CORP-TAX-028,"Die maßgeblichen Paragraphen sind § 9 Abs. 6 Z 1 und § 9 Abs. 3 KStG 1988. Nach diesen Paragraphen ist die finanzielle Verbindung zu einem Gruppenmitglied mindestens 3 Jahre lang bestehen zu müssen.

Quellen:
- § 9 Abs. 6 Z 1 KStG 1988
- § 9 Abs. 3 KStG 1988"
CORP-TAX-029,"Ja. Nach § 8 Abs. 4 Z 2 KStG sind Vortragsfähige Verluste aus Zeiträumen vor dem Wirksamwerden der Unternehmensgruppe (Vorgruppenverluste) des unbeschränkt steuerpflichtigen Gruppenmitglieds im Ausmaß des eigenen Gewinns des jeweiligen Gruppenmitglieds verrechnet werden.

Quellen:
- § 8 Abs. 4 Z 2 KStG"
CORP-TAX-030,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 7 Abs. 3 KStG und § 7 Abs. 4 KStG.

Quellen:
- KStG.pdf, Seite 14
- KStG.pdf, Seite 15"
CORP-TAX-031,"Ja. Nach § 8 Abs. 4 Z 2 KStG sind Vortragsfähige Verluste aus Zeiten vor Wirksamwerden der Unternehmensgruppe (Vorgruppenverluste) des unbeschränkt steuerpflichtigen Gruppenmitglieds im Ausmaß des eigenen Gewinns des jeweiligen Gruppenmitglieds verrechnet werden.

Quellen:
- § 8 Abs. 4 Z 2 KStG"
CORP-TAX-032,"Die maßgeblichen Paragraphen und Richtlinien des österreichen Rechts sind § 4 Z 1 lit. c des Umgründungssteuergesetzes und § 9 Abs. 2 zweiter Teilstrich des KStG.

Quellen:
- KStG.pdf, Seite 16
- Umgründungssteuergesetz § 4 Z 1 lit. c"
CORP-TAX-033,"Ja. Nach § 18 Abs. 3 KStG ist die Einjahresfrist bei internationalen Schachtelbeteiligungen nicht für Anteile aus Kapitalerhöhungen relevant.

Quellen:
- § 18 Abs. 3 KStG"
CORP-TAX-034,"Ja. Nach § 19 Abs. 2 KStG sind internationale Schachtelbeteiligungen grundsätzlich steuerwirksam. Die Option zur Steuerwirksamkeit der Beteiligung kann innerhalb eines Monats widerrufen oder nachgeholt werden. Die Veräußerung einer internationalen Schachtelbeteiligung an eine unmittelbar oder mittelbar konzernzugehörige Körperschaft ist an die Option gebunden.

Quellen:
- § 19 Abs. 2 KStG"
CORP-TAX-035,"Die maßgeblichen Passagen des österreichen Rechts sind § 1 Abs. 2 und § 1 Abs. 3 Z 1 KStG. Diese Bestimmungen regeln die internationale Schachtelbegünstigung für Beteiligungen von mehr als 50% an ausländischen Körperschaften.

Die maßgeblichen Passagen des österreichen Rechts sind § 1 Abs. 2 und § 1 Abs. 3 Z 1 KStG. Diese Bestimmungen regeln die internationale Schachtelbegünstigung für Beteiligungen von mehr als 50% an ausländischen Körperschaften.

Quellen:
- § 1 Abs. 2 KStG
- § 1 Abs. 3 Z 1 KStG"
CORP-TAX-036,"Die Antwort ist unklar. Nach den einschlägigen Paragraphen des KStG und EStG ist die Option zur Steuerwirksamkeit einer Schachtelbeteiligung grundsätzlich für den Verkauf an eine unmittelbar oder mittelbar konzernzugehörige Körperschaft relevant. Die Option kann innerhalb eines Monats ab Abgabe der Körperschaftsteuererklärung durch deren Berichtigung nachgeholt oder widerrufen werden. 3. Die getroffene Option erstreckt sich auch auf die Erweiterung einer bestehenden internationalen Schachtelbeteiligung durch zusätzliche Anschaffungen. 4. Im Falle der Veräußerung oder der Übertragung einer bestehenden internationalen Schachtelbeteiligung im Rahmen einer Umgründung im Sinne des Umgründungssteuergesetzes an eine unmittelbar oder mittelbar konzernzugehörige Körperschaft ist auch die erwerbende Körperschaft an die Option im Sinne der Z 1 gebunden. Dies gilt auch für den Fall, dass die erwerbende Konzernkörperschaft eine internationale Schachtelbeteiligung an derselben ausländischen Körperschaft besitzt, für die die Option anders ausgeübt worden ist. 5. Entsteht eine internationale Schachtelbeteiligung durch die Sitzverlegung der Körperschaft, an der die Beteiligung besteht, in das Ausland, erstreckt sich die Steuerneutralität nicht auf den Unterschiedsbetrag zwischen dem Buchwert und dem höheren Teilwert im Zeitpunkt der Sitzverlegung. Geht eine internationale Schachtelbeteiligung, soweit für sie keine Option bestehen.

Quellen:
- KStG.pdf, Seite 19
- EStG.pdf, Seite 129"
CORP-TAX-037,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 10 KStG und § 22 Z 2 und cc EStG.

Die maßgeblichen Paragraphen des österreichen Rechts sind § 10 KStG und § 27 Abs. 2 Z 3 EStG.

Quellen:
- § 10 KStG
- § 27 Abs. 2 Z 3 EStG"
CORP-TAX-038,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 11 KStG 1988 und § 4a Abs. 2 BAO.

Quellen:
- § 11 KStG 1988
- § 4a Abs. 2 BAO"
CORP-TAX-039,"Ja. Nach § 12 Abs. 5 KStG 1988 sind Wirtschaftsgüter zugewendet, ist der gemeine Wert als Betriebsausgabe anzusetzen; der Restbuchwert ist nicht zusätzlich als Betriebsausgabe und der Teilwert nicht als Betriebseinnahme anzusetzen. Stille Reserven, die nach § 12 auf das zugewendete Wirtschaftsgut übertragen wurden, sind nachzuversteuern.

Quellen:
- § 12 Abs. 5 KStG 1988"
CORP-TAX-040,"Die Antwort ist unklar. Nach den einschlägigen Paragraphen des österreichen Rechts sind Zinsen für konzerninterne Beteiligungsfinanzierungen grundsätzlich abzugsfähig. Die einschlägigen Paragraphen sind § 26c Z 80 Zinsschranke § 12a und § 295 Abs. 2a.

Quellen:
- EStG.pdf, Seite 29
- BAO.pdf, Seite 71
- KStG.pdf, Seite 23"
CORP-TAX-041,"Quellen nennen:
- KStG.pdf, Seite 42
- KStG.pdf, Seite 48
- UGB.pdf, Seite 143

Erfindungen:
- Keine"
CORP-TAX-042,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 7 Abs. 1 und § 2 Abs. 2a des Einkommensteuergesetzes 1988.

Quellen:
- § 7 Abs. 1 KStG
- § 2 Abs. 2a KStG"
CORP-TAX-043,"Die einschlägigen Paragraphen und Richtlinien des österreichen Rechts sind § 12 Abs. 3 und § 22 Abs. 2 KStG.

Quellen:
- KStG.pdf, Seite 41
- KStG.pdf, Seite 12"
CORP-TAX-044,"Die einschlägigen Paragraphen des österreichen Rechts sind § 2 Abs. 6 und 7 des Einkommensteuergesetzes 1988 und § 8 Abs. 2 Z 2 des Einkommensteuergesetzes 1988.

Quellen:
- KStG.pdf, Seite 13
- KStG.pdf, Seite 28"
CORP-TAX-045,"Die Antwort ist unklar. Nach den einschlägigen Paragraphen des österreichen Rechts ist die Gewährung von Begünstigungen auf abgabenrechtlichem Gebiet nicht dadurch zu verlieren, dass eine Körperschaft für die Verwirklichung zumindest eines der von ihr verfolgten begünstigten Zwecke 1. teilweise oder ausschließlich Mittel (insbesondere Wirtschaftsgüter und wirtschaftliche Vorteile) begünstigten Einrichtungen im Sinne des § 4a Abs. 3 und 6, des § 4b oder des § 4c EStG 1988 zur unmittelbaren Förderung dieses Zweckes zuwendet, 2. teilweise, aber nicht überwiegend Lieferungen oder sonstige Leistungen entgeltlich, aber ohne Gewinnerzielungsabsicht an andere gemäß §§ 34 bis 47 abgabenrechtlich begünstigte Körperschaften erbringt. Dabei hat zumindest einer der von der empfangenden Körperschaft verfolgten Zwecke in einem der von der zuwendenden oder leistungserbringenden Körperschaft verfolgten Zwecke Deckung zu finden (Zwecküberschneidung). Eine abweichende territoriale Ausrichtung der beiden Körperschaften ist dabei unbeachtlich."
CORP-TAX-046,"Die Rechtsfolge des Mantelkaufs (§ 8 KStG) und des Verlusts bei Ausscheiden aus einer Gruppe (§ 9 KStG) sind grundsätzlich unterschiedlich. Der Mantelkauf ist eine steuerliche Maßnahme, die die Gewinnermittlung vereinfacht. Der Verlust bei Ausscheiden aus einer Gruppe ist eine Folge der Rechtsfolge des Ausscheidens aus der Gruppe.

Der Mantelkauf ist eine steuerliche Maßnahme, die die Gewinnermittlung vereinfacht. Der Verlust bei Ausscheiden aus einer Gruppe ist eine Folge der Rechtsfolge des Ausscheidens aus der Gruppe.

Quellen:
- § 8 KStG
- § 9 KStG"
CORP-TAX-047,"Die Antwort ist knapp und präzise: Ja, grundsätzlich. Nach § 40a Abs. 1 Z 1 und 5 BAO kann eine Körperschaft nach einem Mantelkauf ihre Verluste grundsätzlich nicht mehr nutzen. Die Ausnahme liegt in § 40a Abs. 2 BAO.

Quellen:
- BAO.pdf, Seite 11
- BAO.pdf, Seite 12"
CORP-TAX-048,"Ja. Nach § 8 Abs. 3 Z 2 KStG sind Rückvergütungen von Erwerbs- und Wirtschaftsgenossenschaften in Form von Kaufpreisrückvergütungen gewährt und aus dem Mitgliedergeschäft erwirtschaftet, grundsätzlich als Einkommensverwendung anzusehen.

Quellen:
- § 8 Abs. 3 Z 2 KStG"
CORP-TAX-049,"Ja. Nach § 8 Abs. 4 Z 2 KStG sind vortragsfähige Verluste aus Zeiträumen vor dem Wirksamwerden der Unternehmensgruppe oder aus einer umgründungsbedingten Übernahme durch ein Gruppenmitglied bis zur Höhe des eigenen Gewinnes des jeweiligen Gruppenmitglieds verrechnet. Nach § 4 Z 1 lit. c des Umgründungssteuergesetzes sind diese Verluste nicht verrechenbar, wenn sie im laufenden Jahr nicht steuerwirksam waren. Nach § 4a KStG sind diese Verluste nicht verrechenbar, wenn sie bereits im laufenden Jahr als Abschreibungen auf den niedrigeren Teilwert und Veräußerungsverluste enthalten sind.

Quellen:
- § 8 Abs. 4 Z 2 KStG
- § 4 Z 1 lit. c des Umgründungssteuergesetzes"
CORP-TAX-050,"Die maßgeblichen Paragraphen des KStG sind § 17 und § 18.

Quellen:
- § 17 KStG: „Für die Erhebung der Körperschaftsteuer des Antragstellers hat das für die Erhebung der Körperschaftsteuer des Antragstellers zuständige Finanzamt die Tatsache einer Antragstellung anzuzeigen.“
- § 18 KStG: „Bundesrecht konsolidiert www.ris.bka.gv.at Seite 18 von 53 – Der Feststellungsbescheid (Abs. 8) ist in allen Fällen der Änderung gegenüber dem Gruppenträger und und dem betroffenen Gruppenmitglied abzuändern. (10) Die Unternehmensgruppe muss für einen Zeitraum von mindestens drei Jahren bestehen. Dabei gilt Folgendes: – Die Mindestdauer ist nur erfüllt, wenn das steuerlich maßgebende Ergebnis von drei jeweils zwölf Monate umfassenden Wirtschaftsjahren in Sinne des Abs. 6 zugerechnet wird. – Die Regelung über die Mindestdauer gilt im Falle des nachträglichen Eintritts einer weiteren Körperschaft (Abs. 2) in eine bestehende Unternehmensgruppe für die eintretende Körperschaft. – Scheidet eine Körperschaft innerhalb von drei Jahren nach dem Eintritt aus der Unternehmensgruppe aus, gilt dieses Ausscheiden als rückwirkendes Ereignis im Sinn des § 295a der Bundesabgabenordnung. Im Wege der Veranlagung und der Anpassung der abgeleiteten Bescheide gemäß § 295 der Bundesabgabenordnung sind jene steuerlich maßgebenden Verhältnisse herzustellen, die sich ohne Gruppenzugehörigkeit ergeben hätten. Befreiung für Beteiligungserträge und internationale Schachtelbeteiligungen § 10. (1) Von der Körperschaftsteuer sind Beteiligungserträge befreit. Beteiligungserträge sind: 1. Gewinnanteile jeder Art auf Grund einer Beteiligung an inländischen Kapitalgesellschaften und Erwerbs- und Wirtschaftsgenossenschaften in

Die maßgeblichen Paragraphen des KStG sind § 17 und § 18.

Quellen:
- § 17 KStG: „Für die Erhebung der Körperschaftsteuer des Antragstellers hat das für die Erhebung der Körperschaftsteuer des Antragstellers zuständige Finanzamt die Tatsache einer Antragstellung anzuzeigen.“"
CORP-TAX-051,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 9 KStG und § 25 EStG.

Quellen:
- § 9 KStG: „haben dem jeweils für jede Körperschaft zuständigen Finanzamt die Tatsache einer Antragstellung anzuzeigen.“
- § 25 EStG: „Bundesrecht konsolidiert www.ris.bka.gv.at Seite 137 von 228 – verwertet, wenn sie zwar nicht im Inland persönlich ausgeübt wird, aber ihr wirtschaftlicher Erfolg der inländischen Volkswirtschaft unmittelbar zu dienen bestimmt ist.“"
CORP-TAX-052,"Die maßgeblichen Paragraphen sind § 9 Abs. 3 und § 9 Abs. 6 Z 2 und 6 Z 2 erster Satz des österreichen KStG.

Die maßgeblichen Richtlinien sind § 9 Abs. 3 und § 9 Abs. 6 Z 2 erster Satz des österreichen KStG.

Quellen:
- KStG.pdf, Seite 36
- KStG.pdf, Seite 37"
CORP-TAX-053,"Nein. Die einschlägigen Paragraphen des UStG und EStG sprechen keine Mindestbeteiligungsquote oder Haltefrist für die Steuerfreiheit inländischer Beteiligungserträge.

Quellen:
- UStG.pdf, Seite 17
- EStG.pdf, Seite 13"
CORP-TAX-054,Die Option zur Steuerwirksamkeit der Beteiligung wird nach § 10 Abs. 3 KStG ausgeübt. Die Option kann innerhalb eines Monats ab Abgabe der Körperschaftsteuererklärung durch deren Berichtigung nachgeholt oder widerrufen werden. Die getroffene Option erstreckt sich auch auf die Erweiterung einer bestehenden internationalen Schachtelbeteiligung durch zusätzliche Anschaffungen.
CORP-TAX-055,"Die Rechtslage ist unklar. Nach § 19 KStG ist die Option für die Steuerwirksamkeit der Beteiligung innerhalb eines Monats ab Abgabe der Körperschaftsteuererklärung durch deren Berichtigung nachgeholt oder widerrufen zu werden. Nach § 43 EStG sind bestimmte stillen Reserven unter bestimmten Voraussetzungen übertragbar. Die Rechtsfolge der Sitzverlegung ist unklar.

Quellen:
- § 19 KStG
- § 43 EStG"
CORP-TAX-056,"Die maßgeblichen Paragraphen des österreichen Rechts sind § 378 UGB und § 374 UGB.

Die maßgeblichen Richtlinien des österreichen Rechts sind § 373 UGB und § 376 UGB.

Quellen:
- § 378 UGB
- § 374 UGB
- § 373 UGB
- § 376 UGB"
CORP-TAX-057,"Ja. Nach § 1. (3) KStG sind Körperschaften unbeschränkt steuerpflichtig. Bei beschränkt steuerpflichtigen Körperschaften sind die Einkünfte im Sinne des § 21 Abs. 1 EStG 1988 zu berücksichtigen. Für die Berechnung der Einkünfte sind die einschlägigen Paragraphen des EStG 1988 maßgeblich.

Quellen:
- § 1. (3) KStG"
CORP-TAX-058,"Die einschlägigen Paragraphen des österreichen Rechts sind § 39 Abs. 1 Z 5 und § 40 Abs. 1 BAO.

Quellen:
- § 39 Abs. 1 Z 5 BAO
- § 40 Abs. 1 BAO"
CORP-TAX-059,"Ja. Nach § 17 Abs. 2 UGB und § 62 Abs. 1 EStG sind von Gerichten oder Verwaltungsbehörden verhängte Strafen steuerlich abzugsfähig.

Quellen:
- § 17 Abs. 2 UGB
- § 62 Abs. 1 EStG"
CORP-TAX-060,"Die einschlägigen Paragraphen des KStG und EStG sind § 28 Abs. 1 Z 3 und § 138 EStG.

Quellen:
- KStG.pdf, Seite 28
- EStG.pdf, Seite 138"
TAX-INTL-001,"Ja, grundsätzlich ist eine in Wien gelegene Wohnung für eine in Deutschland ansässige Angestellte unbeschränkt steuerpflichtig.

Die maßgeblichen Paragraphen des österreichen Rechts sind § 1 Abs. 1 Z 1 und § 1 Abs. 2 Z 1 des KStG. Die unbeschränkte Steuerpflicht folgt aus § 1 Abs. 1 Z 1 des KStG. Die maßgeblichen Paragraphen des österreichen Rechts sind § 1 Abs. 1 Z 1 und § 1 Abs. 2 Z 1 des KStG. Die unbeschränkte Steuerpflicht folgt aus § 1 Abs. 1 Z 1 des KStG. Die maßgeblichen Paragraphen des österreichen Rechts sind § 1 Abs. 1 Z 1 und § 1 Abs. 2 Z 1 des KStG. Die unbeschränkte Steuerpflicht folgt aus § 1 Abs. 1 Z 1 des KStG.

Quellen:
- § 1 Abs. 1 Z 1 des KStG"
TAX-INTL-002,"Ja. Nach § 124b Z 437 EStG und § 124b Z 466 EStG und § 124b Z 481 EStG sind inländische Einkünfte von Personen, die im Inland weder Wohnsitz noch gewöhnlichen Aufenthalt haben, grundsätzlich beschränkt steuerpflichtig. Die unbeschränkte Steuerpflicht erstreckt sich auf alle in - und ausländischen Einkünfte. Die beschränkte Steuerpflicht erstreckt sich nur auf die im § 98 aufgezählten Einkünfte.

Quellen:
- § 124b Z 437 EStG
- § 124b Z 466 EStG
- § 124b Z 481 EStG"
TAX-INTL-003,"Ja. Nach § 1 Abs. 3 KStG ist eine unbeschränkte Steuerpflicht für Bauvereinigungen ab dem Wirtschaftsjahr zu bestimmen, in dem die Tätigkeit aufgenommen wird. Die unbeschränkte Steuerpflicht endet mit Ablauf des Wirtschaftsjahres, in dem die Tätigkeit im Sinne des ersten Satzes abgeschlossen wird.

Quellen:
- § 1 Abs. 3 KStG"
