id,correct_answer,sources,answer,model,rougeL,bertscore_f1,gold_citations,pred_citations,citation_em,citation_precision,citation_recall,citation_f1,cosine_similarity,readability
TAX-INTL-073,Ja. Für solche Bezüge sieht § 70 Abs. 2 Z 2 EStG 1988 einen besonderen Lohnsteuersatz von 20% des vollen Betrages vor.,§ 70 Abs. 2 Z 2 EStG 1988,"Nein, für einen beschränkt steuerpflichtigen Vortragenden, der Arbeitnehmerbezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 bezieht, kann im Lohnsteuerabzug kein pauschaler 20%-Satz angewendet werden. Begründung: Gemäß § 99 Abs. 1 Z 1 EStG 1988 handelt es sich bei Vortragenden um Einkünfte aus nichtselbständiger Arbeit, die grundsätzlich dem Lohnsteuerabzug unterliegen. Der pauschale 20%-Satz für beschränkt Steuerpflichtige ist in § 99 Abs. 4 EStG 1988 geregelt und gilt nur für bestimmte Einkünfte aus selbständiger Arbeit, insbesondere für Vortragshonorare, die nicht als Arbeitnehmerbezüge zu qualifizieren sind. Da hier Arbeitnehmerbezüge vorliegen, ist der reguläre Lohnsteuertarif anzuwenden (§ 99",Inference_model1,0.11510791366906474,0.679672122001648,['§ 70 abs. 2 z 2 estg'],"['§ 99 abs. 1 z 1 estg', '§ 99 abs. 4 estg']",0,0.0,0.0,0.0,0.7513934969902039,42.508836524300435
TAX-INTL-074,"Ja. Betriebsausgaben und Werbungskosten dürfen nach § 102 Abs. 2 Z 1 EStG 1988 bei beschränkt Steuerpflichtigen insoweit berücksichtigt werden, als sie mit diesen Einkünften in wirtschaftlichem Zusammenhang stehen.",§ 102 Abs. 2 Z 1 EStG 1988,"Ja, Betriebsausgaben oder Werbungskosten dürfen bei der Veranlagung beschränkt Steuerpflichtiger berücksichtigt werden, wenn sie wirtschaftlich mit den in Österreich steuerpflichtigen Einkünften zusammenhängen. Gemäß § 99 Abs. 1 EStG 1988 sind beschränkt Steuerpflichtige nur mit den inländischen Einkünften steuerpflichtig. Betriebsausgaben oder Werbungskosten sind nur insoweit abzugsfähig, als sie unmittelbar mit diesen inländischen Einkünften in wirtschaftlichem Zusammenhang stehen. Ein Abzug von Ausgaben, die ausschließlich oder überwiegend mit ausländischen Einkünften zusammenhängen, ist ausgeschlossen. Diese Einschränkung dient der Vermeidung von Verlustzuweisungen, die nicht in Zusammenhang mit den inländischen Einkünften stehen. Die wirtschaftliche Verknüpfung ist im Einzelfall zu prüfen. Zusammenfassend: Betriebsausgaben oder Werbungskosten sind bei beschränkt Steuerpflichtigen nur insoweit abz",Inference_model1,0.2802547770700637,0.7729498744010925,['§ 102 abs. 2 z 1 estg'],['§ 99 abs. 1 estg'],0,0.0,0.0,0.0,0.8286852836608887,29.75
TAX-INTL-075,"Ja. Der Verlustabzug steht beschränkt Steuerpflichtigen nach § 102 Abs. 2 Z 2 EStG 1988 nur für Verluste zu, die in inländischen Betriebsstätten bestimmter betrieblicher Einkunftsarten entstanden sind, oder für Verluste aus in § 98 Abs. 1 Z 3 genanntem unbeweglichem Vermögen.",§ 102 Abs. 2 Z 2 EStG 1988,"Ja, der Verlustabzug beschränkt Steuerpflichtigen steht grundsätzlich nur für inländische Verluste zu. Gemäß § 10 Abs. 3 EStG 1988 sind beschränkt Steuerpflichtige nur mit den Einkünften aus inländischen Quellen zum Verlustabzug berechtigt. Verluste aus ausländischen Einkunftsquellen können nicht berücksichtigt werden. Dies dient der Beschränkung des Verlustausgleichs auf den inländischen Steuerpflichtigkeitsbereich.",Inference_model1,0.28037383177570097,0.7714311480522156,['§ 102 abs. 2 z 2 estg'],['§ 10 abs. 3 estg'],0,0.0,0.0,0.0,0.8310586810112,41.26122448979592
TAX-INTL-076,Ja. Die Progressionsermäßigung gemäß § 38 EStG 1988 ist nach § 102 Abs. 2 Z 3 EStG 1988 und EStR 2000 Rz 8055 bei beschränkter Steuerpflicht ausgeschlossen.,§ 102 Abs. 2 Z 3 EStG 1988;EStR 2000 Rz 8055,"Die Progressionsermäßigung gemäß § 33 Abs. 5 EStG 1988 ist grundsätzlich für Einkünfte aus der Verwertung von Patentrechten vorgesehen, um die steuerliche Belastung zu mildern. Bei beschränkter Steuerpflicht ist jedoch zu beachten, dass gemäß § 1 Abs. 2 EStG 1988 nur die inländischen Einkünfte der Besteuerung unterliegen. Die Progressionsermäßigung nach § 33 Abs. 5 EStG 1988 ist eine Ermäßigung, die im Rahmen der unbeschränkten Steuerpflicht gewährt wird. Nach der Rechtsprechung und herrschender Lehre ist die Progressionsermäßigung bei beschränkter Steuerpflicht ausgeschlossen, da diese Ermäßigung eine Gesamtbemessung des Welteinkommens voraussetzt, die bei beschränkter Steuerpflicht nicht gegeben ist. Zusammenfassend: - Die Progressionsermäßigung für Einkünfte aus",Inference_model1,0.23776223776223773,0.7447138428688049,['§ 102 abs. 2 z 3 estg'],"['§ 1 abs. 2 estg', '§ 33 abs. 5 estg']",0,0.0,0.0,0.0,0.8044463992118835,40.60204081632652
TAX-INTL-077,"Ja, nach § 103 Abs. 1 EStG 1988. Bei Personen, deren Zuzug aus dem Ausland der Förderung von Wissenschaft, Forschung, Kunst oder Sport dient und aus diesem Grund im öffentlichen Interesse liegt, können steuerliche Mehrbelastungen bei nicht unter § 98 fallenden Einkünften beseitigt werden.",§ 103 Abs. 1 EStG 1988,"Ja, ein aus dem Ausland nach Österreich zuziehender Spitzenforscher kann unter bestimmten Voraussetzungen eine Zuzugsbegünstigung beantragen. Gemäß § 99 Abs. 1 Z 3 EStG 1988 besteht für Spitzenforscher, die ihren Wohnsitz oder gewöhnlichen Aufenthalt nach Österreich verlegen, die Möglichkeit einer Steuerbegünstigung. Voraussetzungen sind insbesondere: - Der Spitzenforscher muss unmittelbar vor dem Zuzug mindestens 5 Jahre im Ausland unbeschränkt steuerpflichtig gewesen sein (§ 99 Abs. 1 Z 3 lit. a EStG). - Der Spitzenforscher muss eine Tätigkeit ausüben, die als Spitzenforschung anerkannt ist (§ 99 Abs. 1 Z 3 lit. b EStG). - Die Begünstigung gilt für einen Zeitraum von bis zu 10 Jahren ab dem Zuzugsjahr (§ 99 Abs. 1 Z 3 lit. c EStG). Die Beg",Inference_model1,0.13333333333333333,0.6838201284408569,['§ 103 abs. 1 estg'],"['§ 99 abs. 1 z 3 estg', '§ 99 abs. 1 z 3 lit. a estg', '§ 99 abs. 1 z 3 lit. b estg', '§ 99 abs. 1 z 3 lit. c estg']",0,0.0,0.0,0.0,0.6239961385726929,59.28686868686869
TAX-INTL-078,"Ja, nach § 103 Abs. 1a EStG 1988. Bei Personen, deren Zuzug der Förderung von Wissenschaft oder Forschung dient und im öffentlichen Interesse liegt, kann für fünf Jahre ab dem Zuzug ein Freibetrag in Höhe von 30% der zum Tarif besteuerten Einkünfte aus wissenschaftlicher Tätigkeit festgesetzt werden.",§ 103 Abs. 1a EStG 1988,"Ja, ein nach Österreich zuziehender Wissenschaftler kann unter bestimmten Voraussetzungen einen befristeten Zuzugsfreibetrag von 30 % erhalten. Gemäß § 21 Abs. 1 Z 6 EStG 1988 steht dieser Freibetrag natürlichen Personen zu, die aus dem Ausland nach Österreich zuziehen und hier eine Tätigkeit ausüben, die der Förderung der Wissenschaft dient. Der Freibetrag beträgt 30 % des Arbeitslohns, maximal jedoch 30.000 Euro pro Jahr, und wird für maximal 5 Jahre gewährt. Voraussetzungen sind insbesondere: - Der Zuzug erfolgt aus dem Ausland nach Österreich. - Die Tätigkeit ist wissenschaftlicher Natur und dient der Förderung der Wissenschaft. - Der Steuerpflichtige war in den letzten 10 Jahren vor dem Zuzug nicht in Österreich unbeschränkt steuerpflichtig. - Der Freibetrag wird nur auf den Arbeitslohn aus der begünstigten Tätigkeit gewährt. Die Regelung ist in",Inference_model1,0.2352941176470588,0.7121526002883911,['§ 103 abs. 1a estg'],['§ 21 abs. 1 z 6 estg'],0,0.0,0.0,0.0,0.6602294445037842,56.70165289256198
TAX-INTL-079,"Ja, so EStR 2000 Rz 8201a. Nach den Richtlinien knüpft die Zuzugsbegünstigung an den Zuzug aus dem Ausland an. Neben der Begründung eines inländischen Wohnsitzes setzt sie auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus.",EStR 2000 Rz 8201a,"Die Zuzugsbegünstigung setzt neben dem Zuzug aus dem Ausland grundsätzlich auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus. Dies ergibt sich aus der systematischen Auslegung der einschlägigen Bestimmungen, insbesondere im Einkommensteuergesetz 1988 (EStG 1988). Nach § 1 Abs. 2 Z 4 EStG 1988 wird die Zuzugsbegünstigung gewährt, wenn eine natürliche Person ihren Wohnsitz oder gewöhnlichen Aufenthalt nach Österreich verlegt. Die Verlagerung des Mittelpunktes der Lebensinteressen ist dabei ein entscheidendes Kriterium, um den tatsächlichen Lebensmittelpunkt in Österreich zu begründen und somit die Steuerpflicht nach österreichischem Recht zu begründen. Ohne die Verlagerung des Mittelpunktes der Lebensinteressen liegt kein Zuzug im steuerrechtlichen Sinn vor, sodass die Begünstigung nicht greift. Dies dient der Vermeidung von Gestaltung",Inference_model1,0.20606060606060603,0.7219414114952087,[],['§ 1 abs. 2 z 4 estg'],0,0.0,0.0,0.0,0.8590750694274902,37.538558786346414
TAX-INTL-080,"Nein. Liegen zwischen Wegzug und erneutem Zuzug weniger als fünf Jahre, ist die Zuzugsbegünstigung ausgeschlossen.",§ 103 Abs. 2 EStG 1988,"Die Zuzugsbegünstigung nach § 99 Abs. 1 Z 6 EStG 1988 steht grundsätzlich Personen zu, die aus dem Ausland nach Österreich zuziehen und hier unbeschränkt einkommensteuerpflichtig werden. Voraussetzung ist, dass der Zuzug aus einem ausländischen Staat erfolgt, in dem der Steuerpflichtige in den letzten fünf Jahren vor dem Zuzug nicht unbeschränkt steuerpflichtig war. Wenn die Person also innerhalb der letzten fünf Jahre vor dem Zuzug unbeschränkt steuerpflichtig in Österreich war (also hier gewohnt und besteuert wurde), scheidet die Zuzugsbegünstigung aus. Ein Wegzug aus Österreich und Rückkehr innerhalb von weniger als fünf Jahren führt daher zum Ausschluss der Zuzugsbegünstigung. Zusammenfassend: Eine Person, die vor weniger als fünf Jahren aus Österreich weggezogen ist und nun zurückkehrt, kann die Zuzugsbegünstigung nicht in Anspruch nehmen, da die",Inference_model1,0.12903225806451613,0.6949480772018433,['§ 103 abs. 2 estg'],['§ 99 abs. 1 z 6 estg'],0,0.0,0.0,0.0,0.42091214656829834,48.9002732240437
ESTG-NEW-001,"Gemäß § 27b Abs. 2 EStG sind Einkünfte aus der Überlassung von Kryptowährungen (Staking) im Zeitpunkt des Zuflusses steuerpflichtig. Der Zufluss tritt ein, wenn der Steuerpflichtige die wirtschaftliche Verfügungsmacht erlangt. Bei einer Unbonding-Periode, während der die Token gesperrt sind und nicht verfügt werden kann, liegt der Zufluss erst mit Ende der Sperrfrist vor – nicht bereits bei der buchhalterischen Gutschrift im Pool-Interface. Die Staking-Einkünfte betragen daher 1,8 × EUR 3.450 = EUR 6.210 (Sondersteuersatz 27,5 %). Die anschließende sofortige Veräußerung zum selben Kurs löst keinen zusätzlichen Veräußerungsgewinn aus, da die Anschaffungskosten dem Wert bei Zufluss entsprechen (§ 27b Abs. 2 letzter Satz EStG).",§ 27b Abs. 2 EStG; § 27a Abs. 1 EStG,"Die Steuerpflicht für die Staking-Rewards entsteht grundsätzlich mit dem Zeitpunkt der wirtschaftlichen Verfügungsgewalt über die Erträge (§ 22 EStG 1988 i.V.m. § 27 Abs. 1 EStG 1988). **1. Zeitpunkt der Entstehung der Einkünfte:** Obwohl die 1,8 ETH erst nach Ablauf der 21-tägigen Unbonding-Periode tatsächlich verfügbar sind, ist der Anspruch auf die Staking-Rewards bereits im Zeitpunkt der Gutschrift entstanden. Die wirtschaftliche Verfügungsgewalt ist jedoch erst mit Ablauf der Unbonding-Periode gegeben, da Herr Koller erst dann frei über die ETH verfügen kann. Daher ist der steuerliche Zufluss der Einkünfte erst mit Ablauf der Unbonding-Periode zu beurteilen, also 21 Tage nach Gutschrift. **2. Bewertung der Einkünfte aus Staking:** Die Einkün",Inference_model1,0.2213114754098361,0.7177587151527405,"['§ 27a abs. 1 estg', '§ 27b abs. 2 estg']","['§ 22 estg', '§ 27 abs. 1 estg']",0,0.0,0.0,0.0,0.7833079099655151,52.18571428571428
ESTG-NEW-002,"Die Ausgabe von Gratisaktien im Rahmen einer Kapitalerhöhung aus Gesellschaftsmitteln stellt keinen Zufluss von Einkünften aus Kapitalvermögen dar, da sich wirtschaftlich am Vermögen des Aktionärs nichts ändert – der Anteil am Unternehmen bleibt gleich, es wird lediglich das Nennkapital umstrukturiert. Es liegt kein steuerpflichtiger Vorgang gemäß § 27 Abs. 2 Z 1 EStG vor. Bei der späteren Veräußerung sind die ursprünglichen Gesamtanschaffungskosten (500 × EUR 40 = EUR 20.000) auf alle 600 Aktien aufzuteilen. Die AK pro Aktie betragen EUR 33,33. Veräußerungserlös: 600 × EUR 38 = EUR 22.800. Veräußerungsgewinn: EUR 22.800 – EUR 20.000 = EUR 2.800, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).",§ 27 Abs. 2 Z 1 EStG; § 27a Abs. 3 Z 2 lit. a EStG; § 27a Abs. 1 EStG,"Die Ausgabe von Gratisaktien im Rahmen einer Kapitalerhöhung aus Gesellschaftsmitteln stellt keine steuerpflichtige Einnahme dar, da kein Zufluss von Geld oder geldwerten Vorteilen erfolgt. Dies entspricht der steuerlichen Behandlung von Kapitalerhöhungen aus Gesellschaftsmitteln gemäß § 27 Abs. 3 Z 2 EStG 1988, wonach eine unentgeltliche Zuteilung von Aktien keine Einkunftsquelle darstellt. Zur Berechnung des Veräußerungsgewinns ist der Anschaffungskostenwert der alten und neuen Aktien zusammenzuführen und auf die Gesamtzahl der Aktien aufzuteilen (Durchschnittskostenmethode). Berechnung: - Anschaffungskosten der 500 alten Aktien: 500 × 40 EUR = 20.000 EUR - Anzahl der neuen Gratisaktien: 100 - Gesamtanzahl der Aktien nach Kapitalerhöhung: 600 Neuer durchschnittlicher Anschaffungskostenwert pro Aktie:",Inference_model1,0.2780269058295964,0.7773142457008362,"['§ 27 abs. 2 z 1 estg', '§ 27a abs. 1 estg', '§ 27a abs. 3 z 2 lit. a estg']",['§ 27 abs. 3 z 2 estg'],0,0.0,0.0,0.0,0.8432728052139282,25.176870748299308
ESTG-NEW-003,"Bei einem Hard Fork entstehen die neuen Token automatisch, ohne aktives Handeln des Steuerpflichtigen. Die Anschaffungskosten der durch den Fork erhaltenen Token betragen gemäß § 27b Abs. 3 EStG null Euro, da kein Anschaffungsvorgang und keine entgeltliche Gegenleistung vorliegt. Der Zufluss richtet sich danach, wann die wirtschaftliche Verfügungsmacht entsteht. Beim Hard Fork ist dies grundsätzlich der Zeitpunkt, ab dem der Steuerpflichtige tatsächlich über die Token verfügen kann – was bei automatischer Zuteilung bereits mit dem Fork-Datum der Fall ist, da die Private Keys bereits vorhanden sind und die Verfügungsmöglichkeit objektiv besteht. Der Umstand, dass Herr Nemec subjektiv die Token erst vier Monate später importiert, ändert an der objektiven Verfügungsmacht nichts. Die Veräußerung erzeugt daher einen Veräußerungsgewinn von 10 × EUR 120 – EUR 0 = EUR 1.200, steuerpflichtig mit 27,5 % gemäß § 27a Abs. 1 EStG.",§ 27b Abs. 3 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,"Der steuerlich relevante Zufluss der neuen Kryptowährung BTC-X erfolgt grundsätzlich mit dem Zeitpunkt der wirtschaftlichen Verfügungsmacht über die Token. Im vorliegenden Fall hat Herr Nemec die BTC-X automatisch im März 2026 durch den Hard Fork erhalten, jedoch erst vier Monate später den Private Key importiert und die Token verkauft. Nach der Rechtsprechung und herrschender Meinung im österreichischen Steuerrecht ist der Zufluss bei Kryptowährungen dann gegeben, wenn der Steuerpflichtige die tatsächliche Verfügungsgewalt über die Token erlangt, also die Möglichkeit, über die Token wirtschaftlich zu verfügen (§ 22 EStG 1988). Das bloße Entstehen der Token durch den Hard Fork reicht nicht aus, wenn der Steuerpflichtige diese nicht nutzen oder veräußern kann. Da Herr Nemec die BTC-X erst mit dem Import des Private Keys in seine Wallet wirtschaftlich nutzen konnte, ist der Zuflusszeitpunkt der Tag des Imports, also vier Monate nach dem Fork",Inference_model1,0.18666666666666668,0.7253355979919434,"['§ 27a abs. 1 estg', '§ 27b abs. 1 estg', '§ 27b abs. 3 estg']",['§ 22 estg'],0,0.0,0.0,0.0,0.5023715496063232,47.82589928057553
ESTG-NEW-004,"Sowohl die Einzahlung von Kryptowährungen in einen Liquidity Pool gegen LP-Token als auch die Rückgabe der LP-Token gegen die Poolanteile stellen jeweils einen Tausch und damit eine Veräußerung bzw. Anschaffung im Sinne des § 27b Abs. 1 EStG dar. Bei der Einzahlung wird der Tausch 50 ETH gegen LP-Token realisiert: Veräußerungserlös 50 × EUR 3.000 = EUR 150.000, Anschaffungskosten 50 × EUR 2.800 = EUR 140.000, steuerpflichtiger Gewinn EUR 10.000. Bei der Entnahme wird der Tausch LP-Token gegen 48 ETH + 2.500 USDC realisiert: Veräußerungserlös 48 × EUR 3.100 + 2.500 × EUR 1,02 = EUR 148.800 + EUR 2.550 = EUR 151.350. Die Anschaffungskosten der LP-Token entsprechen dem Wert bei Einzahlung (EUR 150.000). Steuerpflichtiger Gewinn bei Entnahme: EUR 1.350. Beide Vorgänge unterliegen dem Sondersteuersatz von 27,5 %.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG; § 27b Abs. 3 EStG,"Bei der Einzahlung der 50 ETH in den Liquidity Pool und der Entgegennahme der LP-Token liegt kein steuerpflichtiger Tausch im Sinne des Einkommensteuergesetzes vor. Die Einbringung der ETH in den Pool stellt eine Vermögensumschichtung dar, bei der die ursprünglichen ETH gegen die LP-Token getauscht werden. Nach ständiger Rechtsprechung und Verwaltungspraxis ist die Einlage in einen Liquidity Pool als Einlage in ein Beteiligungsverhältnis zu qualifizieren, die LP-Token stellen lediglich einen Anspruch auf Rückgabe der eingebrachten Vermögenswerte dar. Ein steuerpflichtiger Veräußerungsvorgang liegt erst bei der Rückgabe der Vermögenswerte vor (§ 30 Abs. 1 Z 1 EStG 1988 analog). Bei der Entnahme der Liquidität und der Vernichtung der LP-Token liegt hingegen ein steuerpflichtiger Tausch vor. Die Rückgabe von",Inference_model1,0.21014492753623187,0.7076482176780701,"['§ 27a abs. 1 estg', '§ 27b abs. 1 estg', '§ 27b abs. 3 estg']",['§ 30 abs. 1 z 1 estg'],0,0.0,0.0,0.0,0.6935727000236511,45.68796992481204
ESTG-NEW-005,"Das Bridging von BTC zu WBTC stellt einen Tausch von einer Kryptowährung in eine andere dar, da BTC und WBTC rechtlich und technisch verschiedene Kryptowährungen auf verschiedenen Blockchains sind. Die wirtschaftliche Ähnlichkeit (1:1-Anbindung) ändert an der steuerlichen Einordnung als Tausch gemäß § 27b Abs. 1 EStG nichts. Es liegt daher eine Veräußerung der BTC und eine Anschaffung der WBTC vor. Veräußerungserlös: 5 × EUR 60.000 = EUR 300.000. Anschaffungskosten BTC: 5 × EUR 25.000 = EUR 125.000. Steuerpflichtiger Veräußerungsgewinn beim Bridging: EUR 175.000, mit 27,5 % besteuert. Die WBTC haben Anschaffungskosten von EUR 60.000 pro Stück. Der spätere Tausch WBTC gegen ETH ist ein weiterer steuerpflichtiger Tauschvorgang mit einem Gewinn von 5 × (EUR 62.000 – EUR 60.000) = EUR 10.000.",§ 27b Abs. 1 EStG; § 27a Abs. 1 EStG,"Das Bridging von BTC zu WBTC ist steuerlich als ein Tauschvorgang zu qualifizieren und somit kein steuerlich neutraler Übertrag. Begründung: Nach § 30 Abs. 1 Z 1 EStG 1988 liegt ein Tausch vor, wenn Wirtschaftsgüter gegeneinander ausgetauscht werden. Die Sperrung der BTC auf der Bitcoin-Blockchain und die Prägung von WBTC auf der Ethereum-Blockchain stellen wirtschaftlich den Veräußerungsvorgang der BTC und den Erwerb der WBTC dar, da es sich um unterschiedliche Wirtschaftsgüter auf unterschiedlichen Blockchains handelt. Ein bloßer technischer Übertrag (Depotübertrag) setzt voraus, dass das Wirtschaftsgut unverändert bleibt und nur der Verwahrer wechselt. Dies ist hier nicht der Fall, da die BTC „eingeschlossen“ und neue WBTC geprägt werden, die rechtlich eigenständige Token sind. Folge: Der Tausch",Inference_model1,0.18320610687022898,0.6904106736183167,"['§ 27a abs. 1 estg', '§ 27b abs. 1 estg']",['§ 30 abs. 1 z 1 estg'],0,0.0,0.0,0.0,0.8534030318260193,62.10902255639098
ESTG-NEW-006,"Ein Airdrop ohne Gegenleistung stellt keinen Anschaffungsvorgang dar. Die erhaltenen Token haben Anschaffungskosten von null Euro (§ 27b Abs. 3 EStG). Im Unterschied zu Staking-Rewards, die als laufende Einkünfte aus der Überlassung von Kryptowährungen erfasst werden, ist ein reiner Airdrop mangels zugrunde liegender Überlassung oder sonstiger Leistung nicht als laufende Einkünfte gemäß § 27b Abs. 2 EStG zu qualifizieren. Der Airdrop selbst löst im Zeitpunkt des Zuflusses noch keine Einkommensteuerpflicht aus. Erst die spätere Veräußerung ist steuerpflichtig: Veräußerungserlös 10.000 × EUR 5 = EUR 50.000, Anschaffungskosten EUR 0, Veräußerungsgewinn EUR 50.000, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).",§ 27b Abs. 3 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,"Der Airdrop stellt eine unentgeltliche Zuwendung von Wirtschaftsgütern dar, die grundsätzlich als sonstige Einkünfte aus Leistungen gemäß § 22 Z 3 EStG 1988 zu erfassen sind, wenn keine Gegenleistung erbracht wurde. **1. Zeitpunkt und Höhe der Einkunftserfassung:** Frau Berger hat im April 2026 einen Airdrop von 10.000 Token erhalten. Da sie keine Gegenleistung erbracht hat, ist der Wert der Token zum Zeitpunkt der Zuerkennung (Gutschrift auf der Wallet) als Einnahme zu erfassen. Der Marktwert beträgt EUR 2 pro Token, somit: 10.000 Token × EUR 2 = EUR 20.000 Diese EUR 20.000 sind als sonstige Einkünfte gemäß § 22 Z 3 EStG 1988 im Jahr 2026 zu versteuern. **2. Behandlung der Veräußerung nach sechs",Inference_model1,0.1982758620689655,0.725923478603363,"['§ 27a abs. 1 estg', '§ 27b abs. 1 estg', '§ 27b abs. 3 estg']",['§ 22 z 3 estg'],0,0.0,0.0,0.0,0.8347584009170532,70.20998980632008
ESTG-NEW-007,"Nein. Ungeachtet der Bezeichnung durch die Plattform als ‚Interest' oder ‚Zinsen' handelt es sich bei Staking-Rewards steuerlich nicht um Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG, sondern um Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG. Die Bezeichnung durch die Plattform ist für die steuerliche Qualifikation irrelevant; maßgeblich ist die rechtliche Natur des Vorgangs. Da es sich um Einkünfte gemäß § 27b handelt, gilt das Abzugsverbot für Aufwendungen gemäß § 20 Abs. 2 EStG iVm der Sondersatzbesteuerung nach § 27a Abs. 1 EStG. Die DeFi-Transaktionskosten sind daher nicht als Werbungskosten abzugsfähig. Die Einkünfte von EUR 6.600 unterliegen dem besonderen Steuersatz von 27,5 %.",§ 27b Abs. 2 EStG; § 27 Abs. 2 Z 2 EStG; § 27a Abs. 1 EStG; § 20 Abs. 2 EStG,"Die Einordnung der „Interest Rewards“ aus dem Cardano-Staking als Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG ist nicht zutreffend. Begründung: 1. **Keine Kapitalforderung im klassischen Sinn** Zinsen im Sinne des § 27 Abs. 2 Z 2 EStG setzen das Vorliegen einer Kapitalforderung voraus, also eine schuldrechtliche Forderung auf Rückzahlung eines Kapitals mit Zinsanspruch. Beim Staking handelt es sich jedoch um eine Beteiligung am Netzwerk, bei der der Staker seine Coins zur Verfügung stellt, um Transaktionen zu validieren und dafür eine Belohnung erhält. Es besteht keine Forderung gegen einen Schuldner, sondern eine Beteiligung am Protokoll. 2. **Ertrag aus sonstigen Leistungen oder Einkünfte aus Gewerbebetrieb** Die Erträge aus Staking können je nach Ausgestaltung als Einkünfte aus sonstigen Leistungen (§",Inference_model1,0.21224489795918366,0.708854615688324,"['§ 20 abs. 2 estg', '§ 27 abs. 2 z 2 estg', '§ 27a abs. 1 estg', '§ 27b abs. 2 estg']",['§ 27 abs. 2 z 2 estg'],0,1.0,0.25,0.4,0.7991081476211548,45.15133171912832
ESTG-NEW-008,"Bei einem gemeinsamen Wallet ohne abweichende Vereinbarung sind die Staking-Rewards im Verhältnis der wirtschaftlichen Beteiligung am gestakten Kapital zuzurechnen. Da beide jeweils 50 ETH eingebracht haben, entfallen auf jeden Ehegatten 4 ETH Staking-Rewards (je EUR 12.800). Diese Rewards sind als laufende Einkünfte aus Kryptowährungen im Zuflusszeitpunkt mit dem Marktwert zu erfassen; zugleich sind genau diese Werte als Anschaffungskosten anzusetzen (§ 27b Abs. 2 EStG). Für Herrn Maier sind daher 50 ETH zu 2.000 EUR und 4 Reward-ETH zu 3.200 EUR in den gleitenden Durchschnitt einzubeziehen. Der Durchschnittspreis beträgt 2.088,89 EUR pro ETH; bei Veräußerung von 30 ETH zu 3.300 EUR ergibt sich ein steuerpflichtiger Veräußerungsgewinn von 36.333,30 EUR, der dem besonderen Steuersatz von 27,5 % unterliegt",§ 27b Abs. 2 EStG; § 27b Abs. 3a EStG; § 27a Abs. 1 EStG; § 2 Abs. 1 EStG,"Die Staking-Rewards stellen gemäß § 27 Abs. 1 Z 2 EStG 1988 Einkünfte aus sonstigen Leistungen dar und sind im Zeitpunkt des Zuflusses mit dem Marktwert zu erfassen. Da Herr und Frau Maier das Wallet gemeinsam halten, ist zunächst zu klären, wem die Rewards zuzurechnen sind. Mangels abweichender Vereinbarung ist von einer hälftigen Zurechnung der Staking-Rewards an Herrn und Frau Maier auszugehen (§ 27 Abs. 1 Z 2 EStG in Verbindung mit den Grundsätzen der Miteigentümerschaft). Somit entfallen auf jeden Ehegatten 4 ETH zu je EUR 3.200, also EUR 12.800 als Einnahmen aus Staking. Bezüglich der Veräußerung der 30 ETH durch Herrn Maier ist zu beachten, dass keine schriftliche Vereinbarung über die interne Zuordnung der veräußerten Einheiten",Inference_model1,0.23396226415094337,0.7643798589706421,"['§ 2 abs. 1 estg', '§ 27a abs. 1 estg', '§ 27b abs. 2 estg', '§ 27b abs. 3a estg']",['§ 27 abs. 1 z 2 estg'],0,0.0,0.0,0.0,0.7046720385551453,63.44830917874397
