id;answer
CORP-TAX-013;§ 10 KStG (Beteiligungsbefreiung) und § 12 Abs. 1 Z 10 KStG (Abzugsverbot für Lizenzgebühren) sind nicht gleichzeitig auf denselben Konzern anwendbar. Die Beteiligungsbefreiung ist nur dann möglich, wenn die Lizenzgebühren abzuschlagen sind.
CORP-TAX-014;Eine internationale Schachtelbeteiligung erfüllt die Voraussetzung, dass die beteiligten Unternehmen im gleichen oder ähnlichen Geschäftsbereich stehen.
CORP-TAX-015;Veräußerungsgewinne aus internationalen Schachtelbeteiligungen sind im Allgemeinen nicht verpflichtungsentscheidend und können daher nicht als Grundlage für die Erteilung eines Veräußerungsgewinns dienen.
CORP-TAX-016;Nein, die Abzug von Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung als Betriebsausgabe ist nicht erlaubt.
CORP-TAX-017;§ 11 KStG und § 12 KStG sind die gleichen Gesetze, die die Betriebsausgabenabzug für die Erwerbsteuer und die Steuergesetzsteuer erlauben. Die Abzugsgrenze beträgt 15.000 € pro Person pro Jahr.
CORP-TAX-018;Nein, freiwillige Spenden sind nicht abzugewiesen, wenn sie zur Erbringung von öffentlichen oder privaten Dienstleistungen dienen.
CORP-TAX-019;(a) und (b) sind steuerlich nicht abzugsfähig. (c) ist teilweise abzugsfähig. (d) ist steuerlich nicht abzugsfähig.
CORP-TAX-020;Die Lizenzgebühren sind abzugsfähig, wenn sie für die Erbringung eines Dienstes im Sinne des § 13 Abs. 1 BStU 2004/1575 (Gesetz zur Verwaltung der Steueroberflächen) erbracht werden.
CORP-TAX-021;Der Gewinn wird nach § 143 EStG nach dem Rechnungsstellungsgesetz (RGG) ermittelt.
CORP-TAX-022;Die §§ 7–12 KStG sind zu prüfen, ob die Erwerbung durch die GmbH als Teil eines Konzerns betrachtet werden kann.
CORP-TAX-023;Die GmbH muss einen Verlustjahr verzeichnen, wenn sie im Folgejahr ein Gewinn erzielt. Dies ist ein Pflichtsatz der § 143a UrhG. Die GmbH muss die Erträge aus dem Gewinn auf die Einnahmen des Verlustjahrs übertragen.
CORP-TAX-024;Der Gewinnermittlungszeitraum ist die Zeit, die von einem Vertragspartner nach dem Abschluss eines Vertrages bis zur Erhebung des Gewinns über den Vertragspartner verstrickt wird. Er kann abgewichen werden, wenn der Vertragspartner nach dem Abschluss des Vertrages nicht nach dem Gewinnermittlungszeitraum seine Gewinne erhebt.
CORP-TAX-025;Einlage und Beitrag sind nicht Einnahmen für die Einkommensermittlung.
CORP-TAX-026;Der Verlustabzug gemäß § 8 Abs. 4 Z 2 lit. b KStG ist nicht auf 75 % begrenzt, wenn die Verletzung des Rechts auf die Ertragssteuer durch eine andere Verletzung des Rechts auf die Ertragssteuer begangen wird.
CORP-TAX-027;Die Mindestbeteiligungsquote beträgt 10 %.
CORP-TAX-028;Die Finanzverbindung muss mindestens drei Monate bestehen.
CORP-TAX-029;Nein, Vorgruppenverluste sind nicht mit dem Gruppengewinn verrechnet. Sie können nur mit dem Gruppensatz zusammengefasst werden.
CORP-TAX-030;Die Körperschaft kann nicht als Gruppenträger fungieren, da sie nicht steuerpflichtig ist.
CORP-TAX-031;Vorgruppenverluste sind Verluste, die vor dem Erwerb eines Eigentums oder einer Handelskraft durch einen Mitglied der Gruppe entstanden sind. Sie werden innerhalb der Gruppe gemäß § 13 Abs. 1 Nr. 4 BStGB abgeschlossen.
CORP-TAX-032;Die Verlustverrechnung ist ein wichtiger Bestandteil des Rechts auf Verlustverrechnung. Sie ist für die Ausgleichung von Verlusten im Zusammenhang mit dem Erwerb von Eigentümern oder der Veräußerung von Eigentümern nach dem Vertragsgesetz (VGG) unerlässlich.
CORP-TAX-033;Nein, die Einjahresfrist gilt nicht für Anteile aus Kapitalerhöhungen.
CORP-TAX-034;Die Körperschaft hat die Schachtelbeteiligung zu einem Preis von 1,5 Millionen Euro verkauft. Die Körperschaft hat vor dem Verkauf einen Vorjahresverlust von 300.000 Euro erlitten.
CORP-TAX-035;Nein, der Anspruch auf die internationale Schachtelbegünstigung ist nicht erheblich genug, um ihn zu einem Anspruch auf die internationale Schachtelbegünstigung zu machen. Die Dividende ist nicht steuerfrei, da sie als Einnahme für den Steuerzahler betrachtet wird.
CORP-TAX-036;Die Option zur Steuerwirksamkeit einer Schachtelbeteiligung beim konzerninternen Weiterverkauf im Rahmen einer Umgründung hat keine Auswirkungen auf die Steuerwirksamkeit der Schachtelbeteiligung.
CORP-TAX-037;Die Gewinnanteile aus ausländischen Schachtelbeteiligungen sind nicht steuerpflichtig, wenn die Beteiligung durch einen außerhalb des Schachtels stehenden Betrugsverbot (§ 10 KStG) abgeschwächt ist.
CORP-TAX-038;Die körperschaftsspezifischen Aufwendungen sind die Kosten für die Erhaltung und Verwaltung der körperschaftlichen Eigenschaften, die zur Erbringung der Dienstleistung erforderlich sind.
CORP-TAX-039;Die Steuern, die nach § 12 KStG nicht als Betriebsausgaben abzugsfähig sind, sind die Einnahmensteuer, die Erwerbsteuer und die Steuer auf den Verbrauch von Dienstleistungen.
CORP-TAX-040;Zinsen für konzerninterne Beteiligungsfinanzierungen sind nicht abzugsfähig, wenn die Finanzierung durch eine Konzernunternehmensgesellschaft erfolgt und die Finanzierungskosten nicht über die Gesamtheit der beteiligten Konzernunternehmungen verteilt werden.
CORP-TAX-041;Der Gewinn eines abweichenden Wirtschaftsjahres wird im Veranlagungsjahr erfasst, in dem die Abweichung stattfand.
CORP-TAX-042;Die Einkommensteuer ist auf die Gewinne der Körperschaften abzuziehen. Die Abzugsgesetze sind in den Bundesländern unterschiedlich.
CORP-TAX-043;Die § 7 KStG ist typischerweise für die Überleitung des Handelsbilanzgewinns zum steuerpflichtigen Einkommen von rechnungslegungspflichtigen GmbHs. Die § 8 KStG ist typischerweise für die Überleitung des Handelsbilanzverlustes zum steuerpflichtigen Einkommen. Die § 9 KStG ist typischerweise für die Überleitung des Handelsbilanzverlustes zum steuerpflichtigen Einkommen. Die § 10 KStG ist typischerweise für die Überleitung des Handelsbilanzverlustes zum steuerpflichtigen Einkommen. Die § 11 KStG ist typischerweise für die Überleitung des Handelsbilanzverlustes zum steuerpflichtigen Einkommen. Die § 12 KStG ist typischerweise für die Überleitung des Handelsbilanzverlustes zum steuerpflichtigen Einkommen.
CORP-TAX-044;Nein, die Art der Einkommensverwendung hat keine Einfluss auf die Einkommensermittlung.
CORP-TAX-045;Nein, die Körperschaft kann nicht die Verlustvorträge unbegrenzt mit dem Jahresgewinn verrechnen.
CORP-TAX-046;Der Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe (§ 9 KStG) ist ein rechtlicher Vorgang, der sich auf die Verletzung des Rechts auf Verlustvorträge bezieht. Er tritt nur dann ein, wenn eine Person aus einer Gruppe ausscheidet und diese Gruppe nicht mehr existiert. In diesem Fall kann die Auszahlung eines Verlustvortrautes nach § 9 KStG nicht mehr erfolgen.
CORP-TAX-047;Eine Körperschaft kann nach dem Mantelkauf ihre Verluste grundsätzlich nicht mehr nutzen. Eine Ausnahme besteht, wenn die Körperschaft die Verluste als Kosten für den Erwerb der Eigentumsverpflichtung oder als Kosten für die Erhaltung des Eigentums angibt.
CORP-TAX-048;Die Rückvergütungen von Erwerbs- und Wirtschaftsgenossenschaften sind nicht als Einkommen zu betrachten. Sie sind eine Ausgleichsersatzkasse für die Verwaltungskosten der genossenschaftlichen Einrichtung.
CORP-TAX-049;Die Unternehmensgruppe hat die Unternehmensverantwortung für die Unternehmensverbindlichkeiten übernommen. Die Unternehmensverbindlichkeiten sind nach § 13 Abs. 1 BStG auf den Betreiber oder dem betreffenden Geschäftsführer der Unternehmensgruppe abzustreiten.
CORP-TAX-050;Die Unternehmensgruppe erfordert eine Steuererstattung von 15 Prozent, während die isolierte Besteuerung eine Steuererstattung von 10 Prozent erfordert.
CORP-TAX-051;Die §§ 7–12 KStG gelten für eine Unternehmensgruppe, die in der Regel nicht in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der Regel in der
CORP-TAX-052;Eine Beteiligungsgemeinschaft kann als Gruppenträger fungieren, wenn sie die Mindestanteile der Mitglieder erfüllt.
CORP-TAX-053;Die Steuerfreiheit inländischer Beteiligungserträge ist nicht eindeutig festgelegt. Die EU-Grundverordnung (Art. 13 Abs. 1 lit. a) EStG) setzt die Beteiligungsquote auf 50 %. Die Bundesanzeige (Art. 13 Abs. 1 lit. a) EStG) setzt die Beteiligungsquote auf 75 %.
CORP-TAX-054;Die 'Option zur Steuerwirksamkeit' ist ein Rechtsvorschlag der Öffentlichkeitsverantwortlichkeitsverbesserung (OVV). Sie erlaubt der Verantwortlichkeitsverpflichtung durch die Verwaltung, die Verantwortlichkeitspflichten zu verlängern, wenn die Verantwortlichkeitspflichten nicht vollständig erfüllt werden können.
CORP-TAX-055;Die Einführung eines Auslandszusammenstands durch Sitzverlegung einer inländischen Tochtergesellschaft hat keine Auswirkungen auf die bisherigen stillen Reserven.
CORP-TAX-056;Die steuerliche Behandlung von Zinsen für die Fremdfinanzierung einer Beteiligung hängt von den Faktoren ab, ob der Verkäufer konzernfremd oder die Muttergesellschaft ist. Für eine konzernfremde Verkäuferin wird die Finanzierung als Einnahme des Verkauftes betrachtet, während die Finanzierung als Einnahme der Muttergesellschaft betrachtet wird, wenn die Verkäuferin die Muttergesellschaft ist.
CORP-TAX-057;Die Einschränkung gilt für die Ausgaben, die nicht auf dem gleichen oder einem anderen steuerpflichtigen Körperschaftsstandort liegen.
CORP-TAX-058;Die Körperschaft hat nur teilweise steuerpflichtige Einnahmen zu berechnen. Die restlichen Einnahmen sind nicht steuerpflichtig und können daher nicht als Betriebsausgaben abzüglich der Steuerpflichtigensteuer abgezogen werden.
CORP-TAX-059;Nein, die von Gerichten oder Verwaltungsbehörden verhängten Strafen sind nicht steuerlich abzugewiesen.
CORP-TAX-060;Aufsichtsratsvergütungen sind nicht steuerbar.
TAX-INTL-001;Die Wiener Wohnung ist nicht unbesetzt, da die Anwesenheit der Angestellten in Wien als unbesetzt zu verstehen ist. Die Anwendung des § 13 Abs. 1 Nr. 1 Satz 1 BStU 2014/15 ist daher nicht erforderlich.
TAX-INTL-002;Der Bescheidfahrende ist nicht steuerpflichtig im Sinne des § 13 Abs. 1 Nr. 1 BStG.
TAX-INTL-003;Die unbeschränte Steuerpflicht besteht nur dann, wenn die unmittelbare und direkte Auswirkungen des Aufenthalts in Österreich auf den Steuerpflichtigen selbst oder auf seine Person betreffen.
TAX-INTL-004;Die Zweitwohnung ist ein Eigentumsanschluss, der nicht mit dem Wohnsitz zusammenfällt. Die Nutzung der Zweitwohnung kann jedoch zu einem Verhältnis zwischen dem Wohnsitz und der Zweitwohnung führen.
TAX-INTL-005;Der inländische Wohnsitz ist der Ort des Wohnens, in dem ein Person im Allgemeinen oder im Besonderen lebt. Die Wohnung eines österreichischen Täters in Wien kann daher nicht als Wohnsitz für ihn angesehen werden.
TAX-INTL-006;Nein, die Wohnung ist nicht bewohnbar und kann daher nicht als Wohnsitz angesehen werden.
TAX-INTL-007;Nein, der inländische Wohnsitz kann nicht begründet werden.
TAX-INTL-008;Die Studentin hat einen inländischen Wohnsitz, da sie in der Regel in ihrem Elternhaus lebt. Sie hat jedoch auch die Möglichkeit, sich in einem anderen Wohnort zu bewohnen, wenn sie es braucht.
TAX-INTL-009;Nein, der Arbeitnehmer hat nicht einen gewöhnlichen Aufenthalt in Österreich, sondern eine regelmäßige Dienstleistung. Er ist ein Arbeitnehmer, der seine Dienste in Österreich leistet.
TAX-INTL-010;Nein, der Arbeitnehmer kann nicht auf die gleiche Weise als Einheimischer angesehen werden. Er hat sich nicht im Sinne des § 13 Abs. 1 Nr. 1 BfG (Wohnung) oder § 14 Abs. 1 Nr. 1 BfG (Haus) auf eine Wohnung oder Haus besetzt.
TAX-INTL-011;Nein, der Aufenthalt im Ausland unterbrechen die Gewöhnliche Aufenthaltsgesetzlichkeiten nicht.
TAX-INTL-012;Nein, es gibt nur einen Steuerabschnitt.
TAX-INTL-013;Der spätere Zufluss für die österreichische Erfassung ist nicht grundsätzlich relevant.
TAX-INTL-014;Nein, die Einkünfte sind nicht nachträglich zu erfassen. Sie können nur nach dem Zuzug nach Österreich einkommen.
TAX-INTL-015;Nein, der Auftrag des inländischen Wohnsitzes ist nicht durch die Verlegung des Mittelpunkts seiner Lebensinteressen im Ausland abgewandt.
TAX-INTL-016;Nein, die Steuerpflicht ist nicht unbeschränkt. Die Steuerpflicht ist nur so groß wie der Betrag, den die Person im Jahr zu einem bestimmten Zweck in Österreich verpflichtet wird.
TAX-INTL-017;Nein, der Saisonarbeiter hat nach den Richtlinien einen gewöhnlichen Aufenthalt in Österreich.
TAX-INTL-018;Die unbeschränkte Steuerpflicht rückwirkend ein, wenn der Saisonarbeiter im Zeitraum von drei bis sechs Monaten mehrere Aufenthalte in Österreich durchläuft.
TAX-INTL-019;Nein, der Arbeitnehmer gilt nicht als unbeschränkt steuerpflichtig. Er hat nur eine Arbeitserlaubnis für acht Monate und ist ab Februar 2026 tatsächlich in Österreich anwesend.
TAX-INTL-020;In diesem Fall ist der Berater nicht in Österreich zu bezeichnen. Er hat seinen Wohnsitz und seinen gewöhnlichen Aufenthalt in Spanien. Da er inländische Einkünfte nicht mehr hat, endet die beschränzte Steuerpflicht.
TAX-INTL-021;Nein, der Staatsangehörigkeit nach ist der betreffende Person die obligatorische Steuerpflichtige.
TAX-INTL-022;Nein, die Bürgerin kann den Antrag nicht stellen. Sie hat nicht genug nichtsteuerpflichtigen Einkünfte, um den Antrag nach § 1 Abs. 4 EStG 1988 zu stellen.
TAX-INTL-023;Nein, der in Serbien wohnende Drittstaatsangehörige hat die Möglichkeit, die Behandlung als unbeschränkte Steuerpflichtiger nach § 1 Abs. 4 EStG 1988 zu beantragen.
TAX-INTL-024;Nein, die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte muss nicht nachgewiesen werden.
TAX-INTL-025;Nein, der Beschränkte Österreichische Steuerpflicht (BAS) erstreckt sich nur auf das gesamte österreichische Einkommen des Steuerpflichtigen.
TAX-INTL-026;Nein, der Beschränkte hat keine Rechte auf die Veranlagung des Familienbonus Plus oder des Alleinverdienerabsetzbetrag.
TAX-INTL-027;Nein, Sonderausgaben sind abzugsfähig, selbst ohne Inlandsbezug.
TAX-INTL-028;Nein, der Gesetzgeber hat nicht entschieden, dass ein Zuschlag zum Einkommen für die Steuerberechnung nicht erlaubt ist.
TAX-INTL-029;Nein, außergewöhnliche Belastungen sind nicht nach § 34 EStG 1988 und § 35 EStG 1988 zu begreifen.
TAX-INTL-030;Nein.
TAX-INTL-031;Die Regelung der Steuerpflichtigkeit für Arbeitnehmer mit mehreren lohnversteuerbaren Dienstverhältnissen ist in § 13 Abs. 4 Ziff. 1 und 2 EStG festgelegt. Ein solcher Arbeitnehmer hat die Steuerpflichtigkeit zu den einzelnen Dienstverhältnissen bis zum Ende des Kalenderjahres zu erfüllen.
TAX-INTL-032;Nein.
TAX-INTL-033;Die Absetzbeträge sind bei der Berechnung der laufenden Lohnsteuer für beschränkte und unbeschränkte Steuerpflichtige gleich behandelt.
TAX-INTL-034;Nein, die Arbeitgeber können die Werbungskosten nicht abziehen.
TAX-INTL-035;Die Beschränkte Steuerpflicht beginnt mit der Aufgabe des österreichischen Wohnsitzes, wenn die österreichische Inlandseinkünfte nicht mehr erzielt werden können.
TAX-INTL-036;Die Ausübung von Steuern auf Einkünften aus einem anderen Staatsgebiet ist nicht erlaubt.
TAX-INTL-037;Nein, der DBA ist nicht mit einer mehrfachen Besteuerung derselben Einkünfte verbunden. Er ist ein Vorschlag zur Vermeidung von Steuern auf die gleiche Einkünftseinheit.
TAX-INTL-038;Die Befreiungsmethode ist ein Verfahren zur Errechnung der Auslandseinkünfte, das sich auf die Befreiung von Steuern an der Einwirkungsbasis beruht.
TAX-INTL-039;Die Anrechnungsmethode ist eine Art der Steuererhebung, bei der ein bestimmtes Einkommen (z.B. eine Einnahme aus einem Auslandsverkehr) nicht direkt an den Steuerpflichtigen gezahlt wird, sondern auf einen anderen Personennamen oder auf eine andere Person angerechnet wird.
TAX-INTL-040;Nein, die Auswirkungen der Steuerbefugnis auf die Erhebung von Einkünften sind nicht nach dem österreichischen Steuerrecht zu ermitteln.
TAX-INTL-041;Nein, die Auswärtige Steuergesetz (ASG) ist ein solcher Vorsatz.
TAX-INTL-042;Nein, der Steuerpflichtige ist nicht steuerpflichtig, wenn er eine Einnahme im Ausland besteuert hat.
TAX-INTL-043;Nein, der DBA kann nicht nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken.
TAX-INTL-044;Nein, die Zuordnung eines Einkommens zu einer bestimmten Kategorie ist nicht nur durch den Zufluss nach dem Erwerb des Eigentums maßgeblich, sondern auch durch die wirtschaftliche Zuordnung.
TAX-INTL-045;Nein, es ist nicht möglich, mehr als einen Wohnsitz zu haben.
TAX-INTL-046;Nein.
TAX-INTL-047;Nein, Österreich darf nicht bei der Befreiungsmethode die nach dem DBA steuerfreien Auslandseinkünfte für die Ermittlung des Steuersatzes auf die Inlandseinkünfte berücksichtigen.
TAX-INTL-048;Nein, die ausländische Steuer ist nicht abzuziehen, sondern nur die Auslandseinkünfte werden vollständig auszugeben sind.
TAX-INTL-049;Nein, es ist nicht immer erforderlich, dass ein DBA (Deutschland-Berlin-Abteilung) bestehen muss.
TAX-INTL-050;Nein, der DBA hat die Möglichkeit, die Steuerpflicht zu erlassen, wenn es ihm nach den Vorschriften des § 13 Abs. 1 Satz 2 Nr. 1 und 2 EStG nicht gelingt, die Steuerpflicht durch die Einhaltung der Vorschriften des § 13 Abs. 1 Satz 2 Nr. 3 EStG oder des § 13 Abs. 1 Satz 2 Nr. 4 EStG zu erlassen.
TAX-INTL-051;Der Architekt ist nicht in Tschechien ansässig und hat keine Betriebsstätte in Tschechien. Er arbeitet in Wien als Architekt. Die Honorare sind nicht in Tschechien erlitt. Die Honorare sind also nicht in Österreich erlitt.
TAX-INTL-052;Nein, die Tätigkeit kann nicht als verwertet gelten.
TAX-INTL-053;Nein, die Beschränkte Steuerpflicht ist nicht nur für die Arbeitnehmer selbst, sondern auch für die Arbeitnehmerinnen und ihre Familienmitglieder, die sich auf der Grundlage des § 13 Abs. 1 Nr. 1 BStG beteiligen, zwingend eine österreichische Betriebsstätte zu besitzen.
TAX-INTL-054;Nein, die Gewerbeabgabe ist nicht zuerst nach dem Wohnort des Unternehmers, sondern nach dem Standort der Betriebsstätte.
TAX-INTL-055;Nein, die Ausnahme ist nicht genügend groß, um eine Regelung zu erlassen.
TAX-INTL-056;Der Bescheid ist eindeutig: Ja.
TAX-INTL-057;Die Einkünfte des ausländischen Beraters sind in Österreich nicht steuerpflichtig, da die Beratungskosten nicht als Steuenausschüsse für die Einnahmen der Ausländer angesehen werden können.
TAX-INTL-058;Nein, der betriebliche Standort ist nicht erforderlich für die Erhebung von Steuern.
TAX-INTL-059;Nein, der Musiker tritt nicht in Österreich ein, da er seine Betriebsstätte in Wien hat. Er tritt also in der Regel in der betrieblichen Gewerbeabrechnung in Wien ein und nicht in der abrechnung in Österreich.
TAX-INTL-060;Nein, die Arbeitslohneinkünfte sind nicht beschränkt steuerpflichtig.
TAX-INTL-061;Nein, § 98 EStG 1988 ist nicht anwendbar, da die Einnahmen nicht aus einem österreichischen Dienstverhältnis stammen.
TAX-INTL-062;Nein, die Einkünfte sind nicht steuerpflichtig.
TAX-INTL-063;Der Veräußerungsgewinn unterliegt der beschränkten Steuerpflicht.
TAX-INTL-064;Die Einkünfte des Landwirts sind in der Regel nicht steuerpflichtig, wenn sie nur aus dem Erwerb und Verwaltung der Ackerflächen in Österreich entstehen.
TAX-INTL-065;Nein, § 98 Abs. 1 Z 6 EStG 1988 greift nicht an.
TAX-INTL-066;Nein, die Einkünfte sind nicht beschränzt steuerpflichtig.
TAX-INTL-067;§ 98 Abs. 1 Z 5 lit. b EStG 1988 gelten für die Erstattung von Zinsen auf den Betrag der Einzahlung, wenn diese nach § 98 Abs. 1 Z 5 lit. a EStG 1988 nicht ermittelt werden können.
TAX-INTL-068;Nein, Kapitalerträge eines beschränkten Steuerpflichtigen sind nicht unterliegend der beschränkten Steuerpflicht, wenn für ihn eine KESt-Befreiung nach § 94 EStG 1988 besteht.
TAX-INTL-069;Nein, der Pensionist ist nicht steuerpflichtig, da er keine Tätigkeit im Inland mehr ausübt.
TAX-INTL-070;Nein, der Künstler ist nicht steuerpflichtig, da er in Portugal ansässig ist.
TAX-INTL-071;Der Arbeitnehmer ist lohnsteuerpflichtig, wenn er im Sinne des § 1 Abs. 3 Nr. 1 und 2 EStG eine besondere Arbeitsstelle bezieht.
TAX-INTL-072;Nein, der Grund für die Ausnahme ist, dass die Lohnsteuer nicht auf den Gesamtbetrag beruht, sondern auf den Absetzbetrag.
TAX-INTL-073;Nein, der Vortragender ist nicht Arbeitsvertragsgesellschaftsmitglied und kann daher keine Arbeitnehmerbezüge bezahlen.
TAX-INTL-074;Nein, Betriebsausgaben und Werbungskosten sind nicht steuerpflichtig, wenn sie wirtschaftlich mit den steuerpflichtigen österreichischen Einkünften zusammenhängen.
TAX-INTL-075;Nein, der Verlustabzug beschränzt sich auf die inländischen Verluste.
TAX-INTL-076;Nein, die Progressionsermäßigung ist nicht ausgeschlossen.
TAX-INTL-077;Nein, der Ausländer hat nicht die Rechte eines Ausläsers.
TAX-INTL-078;Nein, der befristete Zuzugsfreibetrag kann nicht erhöht werden.
TAX-INTL-079;Nein, die Zuzugsbegünstigung nach den Richtlinien ist nicht auf eine Verlagerung des Mittelpunkts der Lebensinteressen im Sinne des § 13 Abs. 1 Nr. 1 BfG vorauszusetzen.
TAX-INTL-080;Nein, die Zuzugsbegünstigung kann nicht ermittelt werden, wenn die Rechtsverpflichtung nicht vollständig erfüllt wurde.
ESTG-NEW-001;Die Steuerpflicht für die Staking-Rewards entsteht, wenn die Staking-Rewards nicht mehr unbinden können. Dies geschieht, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können, wenn die Staking-Rewards nicht mehr unbinden können
ESTG-NEW-002;Die Ausgabe der Gratisaktien entlastet die Steuerpflicht. Die Veräußerungsgewinn beträgt 1000000,- €.
ESTG-NEW-003;Der steuerlich relevante Zufluss liegt am Import-Datum. Die Anschaffungskosten der BTC-X beträgen EUR 120 pro BTC-X.
ESTG-NEW-004;Die Einzahlung und Entnahme von LP-Token sind nicht steuerpflichtig.
ESTG-NEW-005;Der Steueroeffentlicher ist nicht betroffen durch den technischen Transfer von Bitcoin auf die Ethereum-Blockchain, da dieser keine Steuerung erfolgt. Der Steueroeffentlicher wird jedoch betroffen sein, wenn die Transaktionen auf der Ethereum-Blockchain durchsteuert werden, um die Steuerung zu ermöglichen.
ESTG-NEW-006;Die Airdrop ist nicht steuerlich eindeutig zuordnen, da sie als Gegenleistung für eine Nutzung des Protokolls angesehen werden kann. Die Veräußerungsgewinn berechnet sich als Verlust von 30%.
