task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
11,20e2a6bf198f49bd,"""Ein Software-Developer in Österreich entwickelt ein SaaS für ein Unternehmen aus Japan. Wo ist die Leistung steuerpflichtig?""","Der Software-Developer ist in Österreich steuerpflichtig, wenn sein Sitz in Österreich ist und sein Betrieb in Österreich geleistet wird.","""In Japan. Es handelt sich um eine sonstige Leistung (Dienstleistung) im B2B-Bereich. Gemäß § 3a Abs 6 UStG 1994 ist eine sonstige Leistung, die an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 ausgeführt wird, wird vorbehaltlich der Abs. 8 bis 16 und Art. 3a an dem Ort ausgeführt, von dem aus der Empfänger sein Unternehmen betreibt. Wird die sonstige Leistung an die Betriebsstätte eines Unternehmers ausgeführt, ist stattdessen der Ort der Betriebsstätte maßgebend.""",§ 3a Abs 6 UStG 1994,1,0,1,1,3,0,"""Eine sonstige Leistung, die an einen Unternehmer ausgeführt wird, wird an dem Ort ausgeführt, von dem aus der Empfänger sein Unternehmen betreibt."" (§ 3a Abs. 6 UStG 1994)",Answer reaches opposite conclusion (says Austria instead of Japan). Fails to apply the B2B rule (§3a Abs.6 UStG). No relevant provision cited.
12,2134c3965a58ab05,„Ein österreichisches Unternehmen vermietet Spezialwerkzeug an eine Privatperson in Brasilien. Wo gilt diese Leistung als ausgeführt?“,"Die Ausführung liegt im Land, wo das Werkstattunternehmen sich befindet (Ö). Die
Leistungen sind aber nicht ausgestellt sondern nur vermittelt worden,
denn sie liegen bei der privaten Person abgelegt. Daher ist es keine ÖZG-Übertragung möglich","„Am Wohnsitz des Empfängers in Brasilien. Da es sich um die Vermietung eines beweglichen körperlichen Gegenstandes an einen Nichtunternehmer im Drittland handelt, verlagert sich der Leistungsort dorthin.“",§ 3a Abs. 14 Z 11 UStG 1994,1,0,1,1,2,0,"""Bei der Vermietung eines beweglichen körperlichen Gegenstands an einen Nichtunternehmer im Drittland verlagert sich der Leistungsort an den Wohnsitz des Empfängers."" (§ 3a Abs. 14 Z 11 UStG 1994)",Answer reaches wrong conclusion (says Austria instead of Brazil). Does not cite or apply §3a Abs.14 Z11 UStG. Incomprehensible references to OEZ-Uebertragung.
13,22c78241bfffd93f,Jemand kauft ein kleines Stück ungenutztes Land um 900 Euro. Fällt für diesen Kauf Grunderwerbsteuer an?,"Ja, für den Kauf eines ungenutzten Stückes Land fällt eine Grunderwerbsteuer auf. Dies regelt § 2 Abs. 1 Nr. 1 KStG. Die Steuersumme beträgt 3,5 % vom Landpreis, also für ein Stück Land um 900 Euro wäre die Grunderwerbsteuer 31,50 Euro (900 Euro × 3,5 %). Weitere Kosten, wie Notar honorare oder sonstige Gebühren, fallen nicht in die Grunderwerbsteuer, sondern unter die sonstigen Steuern.","Nein. Gemäß § 3 Abs. 1 Z 1 lit. a GrEStG ist der Erwerb eines Grundstückes von der Besteuerung ausgenommen, wenn der für die Berechnung der Steuer maßgebende Wert 1.100 Euro nicht übersteigt (Bagatellgrenze).",§ 3 Abs. 1 Z 1 lit. a GrEStG 1987,1,0,1,1,3,1,"""Der Erwerb eines Grundstückes ist von der Besteuerung ausgenommen, wenn der maßgebende Wert 1.100 Euro nicht übersteigt."" (§ 3 Abs. 1 Z 1 lit. a GrEStG 1987)","Answer reaches opposite conclusion. Cites wrong law (§2 Abs.1 Nr.1 KStG). Misses the Bagatellgrenze of 1,100 Euro. Hallucination: KStG citation is entirely irrelevant to GrESt."
14,22fe496227c1ec08,"Ein Unternehmer liefert eine elektronische Fachpublikation per Download. Die Datei besteht überwiegend aus Text und Grafiken, enthält aber zusätzlich kurze eingebettete Videoclips; Werbezwecke verfolgt sie nicht. Ist der 10%-Satz anwendbar?","Nach dem österreichischen Umsatzsteuerrecht ist der ermäßigte Steuersatz von 10 % grundsätzlich auf bestimmte Lieferungen und Leistungen anwendbar. Bei elektronischen Publikationen, die überwiegend Text und Grafiken enthalten, aber auch Videoclips, kann es auf die Einordnung als Buchlieferung ankommen. Die genaue Beurteilung hängt von den Details der Veröffentlichung und ihrer überwiegenden Funktion ab.","Ja, sofern die elektronische Publikation nicht vollständig oder im Wesentlichen aus Video- oder Musikinhalten besteht und nicht Werbezwecken dient.",§ 10 Abs. 2 Z 9 UStG 1994; Anlage 1 Z 33 lit. a UStG 1994,3,2,2,3,3,0,"""Der ermäßigte Steuersatz von 10% gilt für elektronische Publikationen, sofern sie nicht vollständig oder im Wesentlichen aus Video- oder Musikinhalten bestehen und nicht Werbezwecken dienen."" (§ 10 Abs. 2 Z 9 UStG 1994 i.V.m. Anlage 1 Z 33 lit. a UStG 1994)",Answer does not provide a clear yes/no conclusion. The conditions mentioned (Buchlieferung) are not the correct legal basis. Does not cite §10 Abs.2 Z9 UStG or Anlage 1 Z33.
15,233166b9fac10e0a,Welche Mindestbeteiligungsquote ist für die finanzielle Verbindung im Sinne des § 9 KStG erforderlich?,Im Sinne des § 9 KStG ist eine **Mindestbeteiligungsquote von 10 %** erforderlich.,"Unmittelbar mehr als 50 % des Grund-, Stamm- oder Genossenschaftskapitals und der Stimmrechte (§ 9 Abs. 4 KStG).",§ 9 Abs. 4 KStG 1988,1,0,1,1,3,1,"""Die finanzielle Verbindung erfordert unmittelbar mehr als 50 % des Grund-, Stamm- oder Genossenschaftskapitals und der Stimmrechte."" (§ 9 Abs. 4 KStG 1988)",Answer states 10% which is factually wrong. Correct threshold is more than 50% per §9 Abs.4 KStG. Hallucination: the 10% figure is invented.
16,240f99a123ef08f4,"Eine Person dokumentiert nur 65 Tage in ihrer Wiener Zweitwohnung, mietet aber zusätzlich für zwei Monate ein Appartement und hält sich wegen weiterer Hotelaufenthalte insgesamt rund sechs Monate beruflich in Österreich auf. Kann trotz 70-Tage-Grenze unbeschränkte Steuerpflicht entstehen?","Nein, unbeschränkte Steuerpflicht entsteht nicht. Laut § 1 Abs. 3 EStG 1988 ist ein Einwohner, der sich nicht mehr als 183 Tage innerhalb eines Kalenderjahres in der Republik Österreich aufhält, in den ersten sechs Jahren nach Eintritt des Einwohners in das Verlustverrechnungsverhältnis (sogenannte ""Sechs-Jahres-Frist"") als nicht inländischer Einwohner zu beurteilen. 

Hier ist 65 + 2 + 6 = 73 Tage im Jahr gegeben, wobei die Person die 70-Tage-Grenze jedoch unterschreitet. Es ist davon auszugehen, dass diese Person nicht inländischer Einwohner ist und daher nicht unbeschränkt steuerpflichtig ist.","Ja. Auch wenn die Zweitwohnung selbst nur untergeordnet genutzt wird, kann nach EStR 2000 Rz 26b bei zusätzlicher Anmietung weiterer Unterkünfte und einem beruflichen Engagement von rund sechs Monaten ein gewöhnlicher Aufenthalt in Österreich vorliegen. Dann entsteht unbeschränkte Steuerpflicht kraft gewöhnlichen Aufenthalts.",EStR 2000 Rz 26b,1,0,1,1,3,1,"""Bei zusätzlicher Anmietung weiterer Unterkünfte und einem beruflichen Engagement von rund sechs Monaten kann ein gewöhnlicher Aufenthalt in Österreich vorliegen, der unbeschränkte Steuerpflicht begründet."" (EStR 2000 Rz 26b)",Answer reaches opposite conclusion. Fails to identify that combined accommodation over 6 months can constitute gewöhnlicher Aufenthalt. EStR 2000 Rz 26b not cited. Hallucination: §1 Abs.3 EStG Sechs-Jahres-Frist cited does not exist as described.
17,24326e47a0f174a8,"Welche Unterschiede bestehen bei der Verlustverrechnung zwischen einem inländischen und einem ausländischen Gruppenmitglied hinsichtlich Höhe, Grenze und Nachversteuerung?","Laut § 9 Abs. 6 Z 1 EStG werden die zuzurechnenden Verluste nicht unbeschränkt steuerpflichtiger ausländischer Gruppenmitglieder, an denen eine ausreichende finanzielle Verbindung besteht, sowie deren allenfalls nachzuversteuernde Verluste, in einem bestimmten Ausmaß berücksichtigt.

**Höhe der Verlustverrechnung:**

- Bei einem inländischen Gruppenmitglied (§ 5 Abs. 1 EStG) können die Verluste höchstens 75% der Summe der eigenen Einkommen sämtlicher unbeschränkt steuerpflichtiger Gruppenmitglieder sowie des Gruppenträgers betragen.
- Bei einem ausländischen Gruppenmitglied (§ 9 Abs. 6 Z 1 EStG) können die Verluste jedoch nur im Ausmaß von 75% der Summe der eigenen Einkommen sämtlicher unbeschränkt steuerpflichtiger Gruppenmitglieder sowie des Gruppenträgers berücksichtigt","Inländisch (§ 9 Abs. 6 Z 1/2 KStG): Volles Ergebnis wird zugerechnet, ohne Betragsbegrenzung. Ausländisch (§ 9 Abs. 6 Z 6 KStG): Nur Verluste, nach österreichischem Recht, max. ausländischer Verlust, 75 %-Grenze auf österreichisches Gruppeneinkommen. Nachversteuerung nur bei ausländischen Mitgliedern bei Gewinn oder Ausscheiden (§ 9 Abs. 6 Z 7 KStG).","§ 9 Abs. 6 Z 1–2, Z 6–7 KStG 1988",2,2,2,2,2,0,"""Bei inländischen Gruppenmitgliedern wird das gesamte Ergebnis zugerechnet (§ 9 Abs. 6 Z 1/2 KStG). Bei ausländischen Mitgliedern sind nur Verluste bis max. 75% des österreichischen Gruppeneinkommens zu berücksichtigen, mit Nachversteuerungspflicht (§ 9 Abs. 6 Z 6–7 KStG 1988).""","Answer incorrectly applies 75% limit to both domestic and foreign members. Key distinction (domestic = unlimited, foreign = 75% cap + Nachversteuerung) is muddled. Cites wrong section (EStG instead of KStG)."
18,243e6ee782d12d92,Nach welcher Methode ist der Gewinn bei rechnungslegungspflichtigen Körperschaften zu ermitteln?,Der Gewinn bei rechnungslegungspflichtigen Körperschaften ist nach dem doppelten Buchführungsgesetz zu ermitteln.,Nach § 5 Abs. 1 EStG 1988 (Betriebsvermögensvergleich). § 6 Z 2 lit. c und d EStG ist dabei nicht anzuwenden (§ 7 Abs. 3 KStG).,§ 7 Abs. 3 KStG 1988,1,0,1,1,2,1,"""Rechnungslegungspflichtige Körperschaften haben den Gewinn nach § 5 Abs. 1 EStG 1988 (Betriebsvermögensvergleich) zu ermitteln."" (§ 7 Abs. 3 KStG 1988)",Answer cites doppeltes Buchführungsgesetz which is not a real Austrian law. Correct answer is §5 Abs.1 EStG (Betriebsvermögensvergleich) per §7 Abs.3 KStG. Hallucination: fabricated statutory reference.
19,253a3abf20511863,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“,Die Ein Unternehmer beauftragt im eigenen Namen einer IT-Dienstleistung bei einem Drittanbieter stellt seine Leistung dem Kunden weiter in Rechnung. Die Folgen sind: § 25 BAO bildet sich ausschließlich von den Einkünften des Unternehmens. § 30 Absatz 6 Ziffer b) ist nicht anzuwendbar für Abgaben der Bundesrepublik Deutschland oder eines anderen Vertragsstaates.,"„Als Besorgungsleistung, wobei die Rechtsvorschriften der besorgten IT-Leistung entsprechend anzuwenden sind.“",§ 3a Abs. 4 UStG 1994,0,0,0,0,0,1,"""Besorgt ein Unternehmer eine sonstige Leistung, gilt die Besorgungsleistung als Leistung der Art, die er besorgt."" (§ 3a Abs. 4 UStG 1994)","Answer is incoherent and cites entirely irrelevant provisions (§25 BAO, §30 EStG). Does not address Besorgungsleistung or §3a Abs.4 UStG at all."
20,2576f9550ccfec82,"Ein Arbeitnehmer verdient seinen Bonus noch vor dem Umzug nach Österreich, der Bonus wird aber erst nach Begründung des inländischen Wohnsitzes ausbezahlt. Ist der spätere Zufluss für die österreichische Erfassung grundsätzlich relevant?","Nein, der steuerliche Zusammenhang liegt beim Zeitpunkt der Leistungserbringung (§ 6 Abs. 2 EStG).","Ja, laut EStR 2000 Rz 19. Einkünfte, die vor Begründung der unbeschränkten Steuerpflicht erzielt wurden, sind grundsätzlich nicht zu erfassen, außer sie fließen erst danach zu. Dann kommt innerstaatlich das Zuflussprinzip zur Anwendung. Bei DBA-Fällen kann allerdings das Kausalitätsprinzip vorrangig sein.",EStR 2000 Rz 19,1,0,1,1,3,1,"""Einkünfte, die vor Begründung der unbeschränkten Steuerpflicht erzielt wurden, sind grundsätzlich nicht zu erfassen, außer sie fließen erst danach zu. Innerstaatlich kommt das Zuflussprinzip zur Anwendung."" (EStR 2000 Rz 19)",Answer reaches opposite conclusion. States incorrectly that the relevant moment is Leistungserbringung rather than Zufluss. EStR 2000 Rz 19 not cited. Hallucination: §6 Abs.2 EStG cited as basis does not apply here.
21,25f1677096c2c963,"Ein IT-Enthusiast betreibt in seinem Keller mehrere spezialisierte Hochleistungsrechner (Mining-Rigs), um die Kryptowährung Bitcoin zu schürfen. Er hat dafür einen eigenen Stromliefervertrag abgeschlossen, wartet die Geräte täglich und verkauft die geschürften Coins regelmäßig auf Börsen, um die laufenden Kosten zu decken und einen Überschuss zu erzielen. Ist diese Tätigkeit als Gewerbebetrieb nach § 23 EStG einzustufen?","Die Tätigkeit des IT-Enthusiasts ist nicht als Gewerbebetrieb nach § 23 EStG einzustufen. Er betreibt eine private Dienstleistung, die nicht als Gewerbe betrachtet wird.","Ja, das Schürfen von Kryptowährungen (Mining) ist als Gewerbebetrieb gemäß § 23 EStG einzustufen. Die Tätigkeit wird selbstständig, nachhaltig, mit Gewinnerzielungsabsicht und unter Beteiligung am allgemeinen wirtschaftlichen Verkehr ausgeübt. Im Gegensatz zum bloßen Halten von Kryptowährungen (private Vermögensverwaltung) steht beim Mining die werbende, produktive Tätigkeit im Vordergrund.",§ 23 EStG 1988,1,2,1,1,3,0,"""Ein Gewerbebetrieb liegt vor, wenn eine selbstständige, nachhaltige Betätigung mit Gewinnerzielungsabsicht und Beteiligung am allgemeinen wirtschaftlichen Verkehr ausgeübt wird."" (§ 23 EStG 1988)",Answer reaches opposite conclusion from reference. Incorrectly classifies mining as private Dienstleistung. All four criteria of Gewerbebetrieb are satisfied here but the answer ignores this.
