task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
11,50eb0023849ccc4f,Eine privatrechtliche Stiftung erwirbt ein Grundstück unentgeltlich. Es fällt keine Stiftungseingangssteuer an. Gibt es in diesem Fall einen Zuschlag zur Grunderwerbsteuer?,"Ja, in diesem Fall kann ein Zuschlag zur Grunderwerbsteuer anfallen.

**Hintergrund:**

Bei der unentgeltlichen Übertragung von Grundstücken (z.B. durch Schenkung oder Erbschaft) fällt grundsätzlich keine Grunderwerbsteuer an, sondern gegebenenfalls Schenkung- oder Erbschaftsteuer. Allerdings gibt es in einigen Bundesländern in Deutschland einen sogenannten **Zuschlag zur Grunderwerbsteuer** bei unentgeltlichen Erwerbsvorgängen, wenn das Grundstück an eine juristische Person des privaten Rechts (z.B. eine privatrechtliche Stiftung) übertragen wird.

**Details:**

- Die Grunderwerbsteuer wird normalerweise bei entgeltlichen Erwerbsvorgängen erhoben.
- Bei unentgeltlichen Erwerbsvorgängen (Schenkung, Erbschaft) fällt keine Grunderwerbsteuer an.
- Einige Bundesländer erheben jedoch einen Zuschlag zur Grunderwerbsteuer, wenn das Grundstück unentgeltlich an eine juristische Person des privaten Rechts übertragen wird, um Steuerausfälle zu vermeiden.
- Die privatrechtliche Stiftung ist eine juristische Person des privaten Rechts.
- Der Zuschlag beträgt in","Ja. Gemäß § 7 Abs. 2 GrEStG erhöht sich die Grunderwerbsteuer um 3,5% des Grundstückswertes (Stiftungseingangssteueräquivalent), wenn keine Steuer gemäß § 1 Stiftungseingangssteuergesetz anfällt.",§ 7 Abs. 2 GrEStG 1987,,,,,,,,
12,50ed9be2d9b3b2d8,"Eine Person erhält ein arbeitsunabhängiges Einkommensersatzgeld, das nicht von einem bestimmten Arbeitgeber stammt. Fällt das unter § 25 EStG 1988?",Das ist eine Frage des Steuerrechts. Der Beschwerdeführer hat sich in der Schweiz als Steuerveranlagungsschätzer beteiligt. Er ist daher zur Stellungnahme verpflichtet (Art. 30 Abs. 1 lit. a EStG). Die Anforderungen an seine Berufsausübung sind nach Art. 4 EStG erfüllt. Der Beschwerdeführer kann sich som,"Nein. Nur Leistungen, die aufgrund eines bestehenden oder früheren Dienstverhältnisses gewährt werden, sind Einkünfte aus nichtselbständiger Arbeit; alle anderen fallen unter § 32 Z 1 EStG 1988.",§ 25 Abs. 1 Z 1 lit. c–e i.V.m. § 32 Z 1 EStG 1988,,,,,,,,
13,510d71007234d6fe,"Ein Ehepaar erwirbt gemeinsam ein Grundstück, um darauf ein Einfamilienhaus als gemeinsamen Hauptwohnsitz zu errichten. Die geplante Wohnnutzfläche beträgt 140 m². Ist dieser Erwerb von der Grunderwerbsteuer befreit?","Ja, das Erwerb eines Grundstücks zum Bau eines Einfamilienhauses als gemeinsames Hauptwohnsitz des Ehepaares ist gemäß § 5 Abs. 1 Nr. 1 KStG (Grunderwerbssteuergesetz) befreit. Die Wohnnutzfläche von 140 m² spielt hierbei keine Rolle. (§ 7 KStG, Abs. 1, Nr. 1 und 2, ist hierbei irrelevant.)","Ja, gemäß § 3 Abs. 1 Z 7 GrEStG ist der Erwerb unter Lebenden durch Ehegatten zur gleichteiligen Anschaffung einer Wohnstätte steuerfrei, sofern die Wohnnutzfläche 150 m² nicht übersteigt und das dringende Wohnbedürfnis dort befriedigt wird. Die Befreiung bleibt nur aufrechterhalten, wenn die Wohnstätte innerhalb von drei Monaten nach Fertigstellung bezogen und fünf Jahre lang ohne Änderung der Eigentumsverhältnisse benützt wird.","§ 3 Abs. 1 Z 2 lit. f GrEStG 1987, § 3 Abs. 1 Z 7 GrEStG 1987",,,,,,,,
14,51684d926869ea15,Kann ein aus dem Ausland nach Österreich zuziehender Spitzenforscher unter bestimmten Voraussetzungen eine Zuzugsbegünstigung beantragen?,"Ja, ein aus dem Ausland nach Österreich zuziehender Spitzenforscher kann unter bestimmten Voraussetzungen eine Zuzugsbegünstigung in Form der sogenannten Forscherzulage in Anspruch nehmen, welche in § 101 EStG (Einkommensteuergesetz) gesetzlich verankert ist. Diese steuerliche Begünstigung sieht vor, dass ein Teil der Einkünfte aus einer Tätigkeit in der Forschung und Entwicklung für einen Zeitraum von bis zu fünf Jahren steuerfrei gestellt wird, sofern der Forscher bestimmte Qualifikationskriterien erfüllt und eine entsprechende Bescheinigung der zuständigen Behörde (in der Regel das Bundesministerium für Bildung, Wissenschaft und Forschung oder die Austrian Business Agency) vorliegt. Voraussetzung ist insbesondere, dass die Person vor dem Zuzug nicht in Österreich ansässig war und eine Anstellung in einem Bereich bekleidet, der als forschungsrelevant eingestuft wird, wobei die Höhe der steuerfreien Summe gesetzlich gedeckelt ist. Die Beantragung erfolgt im Wege eines förmlichen Verfahrens, wobei die Einhaltung der in der Forscherzulagenverordnung konkretisierten Kriterien maßgeblich ist, um die steuerliche Entlastung gemäß den Bestimmungen des EStG zu erwirken.","Ja, nach § 103 Abs. 1 EStG 1988. Bei Personen, deren Zuzug aus dem Ausland der Förderung von Wissenschaft, Forschung, Kunst oder Sport dient und aus diesem Grund im öffentlichen Interesse liegt, können steuerliche Mehrbelastungen bei nicht unter § 98 fallenden Einkünften beseitigt werden.",§ 103 Abs. 1 EStG 1988,,,,,,,,
15,5170c36cc25eaa6e,"""Die Firma hat ihren Hauptsitz in Graz und eine Filiale in Linz. Ein Buchhaltungsunternehmen aus Wien erledigt die Buchhaltung für die Filiale in Linz. Wo gilt die Leistung steuerlich als ausgeführt: am Sitz der Firma in Graz oder in Linz?""","Im Sinne des österreichischen Umsatzsteuergesetzes (UStG) ist bei einer B2B-Leistung (Business-to-Business) das Empfängerortsprinzip gemäß § 3a Abs 1 Z 1 UStG maßgeblich, wonach der Ort der Leistung dort liegt, wo der Leistungsempfänger seinen Sitz hat. Da eine Filiale rechtlich keine selbstständige Person darstellt, sondern lediglich eine Betriebsstätte der rechtlichen Einheit des Unternehmens ist, gilt die Firma mit ihrem Hauptsitz in Graz als der steuerliche Leistungsempfänger. Die Tatsache, dass die Buchhaltungsleistung spezifisch für die Filiale in Linz erbracht wird, ist für die Bestimmung des Leistungsortes im Sinne des UStG unerheblich, da die rechtliche Zurechnung der Leistung an die Gesamtfirma erfolgt; folglich gilt die Leistung steuerlich als in Graz ausgeführt, unabhängig vom Ort der tatsächlichen Tätigkeit des Dienstleisters in Wien oder dem Ort der Filiale in Linz.","""Die sonstige Leistung gilt in Linz als ausgeführt, weil die Leistung an die Betriebsstätte des Unternehmers erbracht wird. Wenn die Leistung an eine Betriebsstätte geht, wird der Ort der Betriebsstätte maßgeblich.""",§ 3a Abs. 6 UStG 1994,,,,,,,,
16,521a294a96b1d77d,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?","Nein, der Arbeitgeber S ist nicht im Recht, da die Bezahlung einer Mitgliedschaft im lokalen Fitnessstudio nicht als steuerfreie Maßnahme der betrieblichen Gesundheitsförderung gilt, da dies nicht in den angeführten Handlungsfeldern der Gesundheitsförderung enthalten ist.","Nein, eine Fitnessstudio-Mitgliedschaft ist explizit nicht begünstigt. Zwar zählt Bewegung zu den Handlungsfeldern der steuerfreien Gesundheitsförderung (LStR Rz 77a), eine allgemeine Mitgliedschaft erfüllt jedoch diese Voraussetzungen nicht und stellt daher einen steuerpflichtigen Sachbezug gemäß § 25 EStG dar.","§ 25 EStG
LStR Rz 77a",,,,,,,,
17,5233d480cedd041d,Eine Privatperson verkauft ihr in Wien gelegenes Einfamilienhaus mittels schriftlichem Kaufvertrag an einen fremden Dritten. Der Vertrag begründet unmittelbar den Anspruch des Käufers auf Übereignung. Unterliegt dieser Vorgang der Grunderwerbsteuer und wer ist Steuerschuldner?,"Eine Privatperson, die ihr Einfamilienhaus verkauft, muss sich bei der Wahl eines Käufers für den Vertrag einen Preis einholen. Der Kaufvertrag darf keine Grunderwerbsteuer (GR) einschließlich der 10% Gruberschaft nicht vermeiden, da es sich bei einem privaten Haushandel um einen Privatkauf handelt und nicht um eine Veräußerung des Eigentums. In diesem Fall bleibt die Grunderwerbsteuer zu bezahlen, wenn der Vertrag unmittelbar den Anspruch auf Übere.","Ja. Ein Kaufvertrag über ein inländisches Grundstück ist gemäß § 1 Abs. 1 Z 1 GrEStG 1987 ein grunderwerbsteuerpflichtiger Erwerbsvorgang. Steuerschuldner sind bei solchen allgemeinen Erwerbsvorgängen gemäß § 9 Z 4 GrEStG 1987 die am Erwerbsvorgang beteiligten Personen, somit grundsätzlich Verkäufer und Käufer.","§ 1 Abs. 1 Z 1 GrEStG 1987, § 9 Z 4 GrEStG 1987",,,,,,,,
18,5246ec80b08d1344,"Ein Privatanleger führt an Arbeitstagen täglich bis zu 50 Transaktionen an der Börse durch (Daytrading). Er nutzt dafür professionelle Software, hat ein Büro gemietet und finanziert die Käufe teilweise durch Bankkredite, um Hebeleffekte zu nutzen. Er erzielt damit seinen gesamten Lebensunterhalt. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?","Die Einstufung als private Vermögensverwaltung oder Gewerbebetrieb richtet sich nach § 23 EStG. Ein zentraler Faktor ist die Häufigkeit und der Umfang der Börsentransaktionen.

Nach § 23 Abs. 1 Z 1 EStG ist eine Tätigkeit ein Gewerbebetrieb, wenn sie nachhaltig ausgeübt wird und die für die Verwirklichung der betrieblichen Zwecke erforderlichen Mittel, insbesondere Geldmittel, überwiegend durch den Verkauf von Waren oder der Erbringung von Dienstleistungen beschafft werden.

Wenn der Daytrader seinen gesamten Lebensunterhalt durch die Börsenaktivitäten erzielt, kann davon ausgegangen werden, dass die Tätigkeit nachhaltig ausgeübt wird. Die Finanzierung durch Bankkredite, um Hebeleffekte zu nutzen, spricht ebenfalls für eine Einstufung als Gewerbebetrieb.

Des Weiteren gilt: Nach § 22 Abs. 1 Z 2b EStG ist ein Gewerbebetrieb gegeben, wenn der Betrieb in der Regel mehr als 30 Tage im Kalenderjahr dauert.

Daher kann davon ausgegangen werden, dass die Tätigkeit des Daytraders als Gewerbebetrieb gemäß § 23 EStG einzustufen ist.","Es liegt ein Gewerbebetrieb gemäß § 23 EStG vor. Zwar ist die bloße Verwaltung von eigenem Kapital meist privat, doch überschreitet das Ausmaß (Häufigkeit der Trades), die professionelle Organisation (Büro, Software) und das Eingehen von Fremdfinanzierungsrisiken den Rahmen der privaten Vermögensverwaltung. Die Tätigkeit ist selbstständig, nachhaltig, mit Gewinnabsicht und unter Beteiligung am wirtschaftlichen Verkehr (Teilnahme am Marktgeschehen) ausgeübt.",§ 23 EStG 1988,,,,,,,,
19,52e061ce8da9ced5,Ein in Liechtenstein ansässiger Unternehmer unterhält in Österreich eine Betriebsstätte. Unterliegen die damit erzielten gewerblichen Einkünfte in Österreich der beschränkten Steuerpflicht?,"Wenn ein Unternehmer in Liechtenstein ansässig ist und in Österreich eine Betriebsstätte betreibt, die gewerbliche Einkünfte erzielt, unterliegen diese Einkünfte der österreichischen Steuerpflicht, wenn die in Artikel 23 des Doppelbesteuerungsabkommens (DVA) zwischen Liechtenstein und Österreich geregelten Bedingungen erfüllt sind. (Rechtsquelle: DVA Liechtenstein-Österreich)

In der Regel handelt es sich um die Bedingung, dass die Einkünfte in Österreich erwirtschaftet werden und der Unternehmer in Österreich wesentlich handelnd tätig ist. (Rechtsquelle: DVA Liechtenstein-Österreich)

In einzelnen Fällen kann die Steuerpflicht durch bilater","Ja. Einkünfte aus Gewerbebetrieb unterliegen nach § 98 Abs. 1 Z 3 EStG 1988 der beschränkten Steuerpflicht, wenn im Inland eine Betriebsstätte unterhalten wird.",§ 98 Abs. 1 Z 3 EStG 1988,,,,,,,,
20,52e250d385fa281c,"Welche Bestimmungen der §§ 7–12 KStG gelten für eine Unternehmensgruppe mit inländischem Gruppenträger, profitabler Inlandstochter, Verlusttochter im Inland (mit Vorgruppen verlusten) und Verlusttochter in der EU?","Im Rahmen einer Unternehmensgruppe mit einem inländischen Gruppenträger und inländischen Tochtergesellschaften findet die Konzernfeststellung gemäß §§ 7–12 KStG Anwendung, sofern die Beteiligungsvoraussetzungen des § 7 KStG (insbesondere die Beteiligung von mindestens 50 % am Stammkapital oder an den Stimmrechten) erfüllt sind. Gemäß § 9 KStG können die Verluste der inländischen Verlusttochter mit den Gewinnen der profitablen Inlandstochter oder des Gruppenträgers verrechnet werden, wodurch die Steuerlast auf Gruppenebene optimiert wird. Hinsichtlich der Vorgruppenverluste der inländischen Verlusttochter ist jedoch § 10 KStG maßgeblich, welcher festlegt, dass Verluste, die vor dem Eintritt in die Gruppe entstanden sind, grundsätzlich nicht im Rahmen der Konzernfeststellung mit Gewinnen anderer Gruppenmitglieder verrechnet werden dürfen, sondern lediglich mit künftigen Gewinnen der jeweiligen Verlustgesellschaft selbst. In Bezug auf die Verlusttochter in der EU ist festzuhalten, dass die Bestimmungen der §§ 7–12 KStG ausschließlich für inländische Gesellschaften gelten; eine Einbeziehung ausländischer Gesellschaften in die österreichische Konzernfeststellung ist gesetzlich nicht vorgesehen, weshalb die Verluste der EU-Tochter nicht mit den Gewinnen der inländischen Einheiten verrechnet werden können und diese Tochtergesellschaft steuerlich separat behandelt wird. Die Feststellung des Gruppenertrags erfolgt durch den Gruppenträger gemäß § 8 KStG, wobei die steuerlichen Auswirkungen eines etwaigen Ausscheidens von Gesellschaften aus der Gruppe durch § 11 KStG geregelt sind.","§ 9 Abs. 2–5 KStG: Gruppenvoraussetzungen für alle Töchter. § 9 Abs. 6 Z 1 KStG: Volle Ergebniszurechnung der Inlandstöchter. § 9 Abs. 6 Z 4 KStG: Vorgruppenverluste nur gegen eigenen Gewinn. § 9 Abs. 6 Z 6 KStG: EU-Tochter: österreichisch ermittelt, 75 %-Grenze. § 9 Abs. 6 Z 7 KStG: Nachversteuerung bei EU-Tochter. § 9 Abs. 7 KStG: Keine Teilwertabschreibungen auf Beteiligungen an Gruppenmitgliedern. §§ 11, 12 KStG: Abzugsregeln auf Ebene jedes Mitglieds.","§ 9 Abs. 2–7 KStG 1988; §§ 11, 12 KStG 1988",,,,,,,,
21,52e7b01200851788,"""Ein Tourist aus Österreich mietet ein Auto für 7 Tage in Zakynthos, Griechenland. Wo ist die Leistung steuerpflichtig?""","Die Leistung ist steuerpflichtig in Griechenland, da der Tourist aus Österreich dort seinen Wohnsitz hat und die Leistung dort erbracht wird.","""In Griechenland. Es handelt sich um eine kurzfristige Vermietung eines Beförderungsmittels an eine Privatperson (B2C). Gemäß § 3a Abs. 12 UStG 1994 wird die kurzfristige Vermietung eines Beförderungsmittels an dem Ort ausgeführt, an dem dieses Beförderungsmittel dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird. Als kurzfristig gilt eine Vermietung während eines ununterbrochenen Zeitraumes a) von nicht mehr als 90 Tagen bei Wasserfahrzeugen, b) von nicht mehr als 30 Tagen bei allen anderen Beförderungsmitteln.""",§ 3a Abs. 12 UStG 1994,,,,,,,,
