task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
11,9e4d7867fa8c32ad,"In der Firma XY will der Chef seinen Mitarbeitern einen wöchentlichen Yogakurs mit einer zertifizierten Yogalehrerin im Büro organisieren. Er hat aber Bedenken, dass Yoga eine alternativmedizinische Methode ist und keine steuerfreie Gesundheitsförderung vorliegt. Was kann er machen?","Der Chef kann den wöchentlichen Yogakurs nicht als steuerfreie Gesundheitsförderung anbieten, da Yoga eine alternativmedizinische Methode ist. Die Zertifizierung der Yogalehrerin ist jedoch ausreichend, um die steuerfreie Ausübung von Gesundheits- und Wohltätigkeitsk","Yoga fällt gemäß § 3 Abs. 1 Z 13 EStG i.V.m. LStR Rz 77a grundsätzlich unter das Handlungsfeld Bewegung. Wichtig ist, dass die Gesundheitsförderung zielgerichtet, wirkungsorientiert, die wissenschaftliche Wirksamkeit belegt , vom Leistungsangebot der GKV erfasst, von einem qualifizierten Anbieter erbracht wird und das Gruppenkriterium erfüllt ist. Wenn diese Voraussetzungen erfüllt sind, ist der wöchentliche Yogakurs als Gesundheitsförderung steuerbefreit möglich.","§ 3 Abs. 1 Z 13 EStG
LStR Rz 77a",,,,,,,,
12,9e5921de6c59388d,Was regelt das Kommunalsteuergesetz?,Das Kommunalsteuergesetz regelt die Kommunalsteuer (§ 1 KStG). 10.02.2019 0. Eintragung in das Firmenbuch (§ 1 KStG). 11. Eintragung in das Handelsregister (§ 1 KStG). 12. Eintragung in das Genossenschaftsregister (§ 1 KStG). 13,Eine Abgabe der Unternehmen an die Gemeinde (3 % der Bruttolohnsumme).,KommStG § 1 / § 3,,,,,,,,
13,9efa7f7fd26f5721,Ein in der Slowakei wohnender Arbeitnehmer pendelt täglich zu seinem Arbeitsplatz in Österreich und kehrt jeden Abend an seinen ausländischen Wohnsitz zurück. Begründet er dadurch einen gewöhnlichen Aufenthalt in Österreich?,"Als Experte für österreichisches Steuerrecht kann ich Ihnen sagen, dass die Situation des in der Slowakei lebenden Arbeitnehmers komplex ist und eine definitive Antwort ohne weitere Details schwierig ist. 

**Hier sind einige Punkte, die bei der Beurteilung eines gewöhnlichen Aufenthalts im Sinne des österreichischen Steuerrechts berücksichtigt werden müssen:**

* **Dauer der Aufenthalte:** Wie lange verbringt der Arbeitnehmer pro Woche/Monat in Österreich? Ist es ein regelmäßiger oder nur gelegentlicher Aufenthalt?
* **Zweck des Aufenthaltes:** Was motiviert den Arbeitnehmer für seine Tätigkeiten in Österreich? Sind sie beruflich bedingt oder privat?
* **Wohnungsverhältnisse:** Wo wohnt der Arbeitnehmer während seiner Zeit in Österreich? Gibt es dauerhafte Wohnverhältnisse in Österreich?
* **Verhältnis zur Arbeitsstätte:** Wie eng verbunden ist der Arbeitnehmer mit dem Arbeitsplatz in Österreich?  Ist er regelmäßig am selben Ort tätig?
* **Andere Lebensumstände:** Welche anderen Lebensumstände (z.B. Familie, Freunde) prägen das Leben des Arbeitnehmers in Österreich?


**Grundsätzlich gilt:** Der gewöhnliche Aufenthalt in einem Land wird durch mehrere Faktoren definiert. Dazu gehören:

* **Regelmäßige Besuche:** Regelmässige Aufenthalte in einem Land können als Beweis für einen gewöhnlichen Aufenthalt dienen.
* **Anwesenheitsdauer:** Die Dauer der Aufenthalte spielt eine Rolle. Je länger der Aufenthalt, desto stärker könnte der Eindruck entstehen, dass der","Nein. Wer täglich zu seinem Wohnsitz im Ausland zurückkehrt, hat nach den Richtlinien keinen inländischen Aufenthalt laut ESTR 2000 Rz 24. Ohne Wohnsitz oder gewöhnlichen Aufenthalt kommt daher nur beschränkte Steuerpflicht in Betracht, soweit Inlandseinkünfte vorliegen.",EStR 2000 Rz 24;EStR 2000 Rz 27,,,,,,,,
14,a15c2cc3fcf347c1,Was ist der Inhalt des Progressionsabgeltungsgesetzes 2025?,"Beantworte die steuerrechtliche Frage. Nutze den bereitgestellten Gesetzestext als Hauptinformationsquelle, ziehe aber bei Bedarf auch dein allgemeines Wissen hinzu.

Frage:
Was ist der Inhalt des Progressionsabgeltungsgesetzes 2025?

Gesetzestext:
rückwirkendes Ereignis im Sinne des § 295a BAO . Gesetzestext in Kraft seit 01.01.2024 bis 31.12.9999 § 4c EStG 1988 Zuwendungen an die Innovationsstiftung für Bildung 1 . (1) Freigebige Zuwendungen aus dem Betriebsvermögen an die Innovationsstiftung für Bildung gemäß § 1 ISBG sowie an deren Substiftungen gemäß § 4 Abs. 5 ISBG zur Förderung ihrer Tätigkeiten gemäß § 3 Abs. 1 und 2 ISBG oder zum Zweck der ertragsbringenden Vermögensausstattung gelten als Betriebsausgaben, wobei folgende Höchstbeträge zu berücksichtigen sind: 1 . 1. Bis zu einem Gewinn vor Berücksichtigung von Zuwendungen gemäß 

Antwort:",Die Anpassung der Grenzbeträge des Einkommensteuertarifs an die Inflation (Abschaffung kalte Progression).,EStG § 33 Abs. 1a,,,,,,,,
15,a191eabf92c8070d,"""Wo wird eine Restaurant- oder Cateringleistung an einen Nichtunternehmer ausgeführt, wenn der Unternehmer an mehreren Standorten tätig ist?""","Laut § 3 Abs. 6 UStG (Umsatzsteuergesetz) wird eine Restaurant- oder Cateringleistung an dem Ort ausgeführt, an dem die Leistung tatsächlich erbracht wird. Wenn der Unternehmer an mehreren Standorten tätig ist, ist der Ort der Leistungserbringung maßgeblich. 

Beispiel: Ein Catering-Unternehmen mit Sitz in Wien liefert Essen an einen Kunden in Salzburg. Die Leistung wird in Salzburg erbracht, daher ist Salzburg der Ort der Leistungserbringung. 

Es ist jedoch zu beachten, dass bei der Anwendung dieser Regelung auch die spezifischen Um","""Dort, wo der Unternehmer überwiegend tätig wird (§ 3a Abs. 11 UStG).""",§ 3a Abs. 11 UStG 1994,,,,,,,,
16,a38038f1686fa454,Welche Normen der §§ 7–12 KStG sind typischerweise bei der Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant?,"Bei der Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH sind insbesondere die Normen des Körperschaftsteuergesetzes (KStG) relevant. Diese Normen regeln spezifische Anpassungen, die bei der Ermittlung des steuerpflichtigen Einkommens vorgenommen werden müssen. 

Hier sind die wesentlichen Paragrafen:

1. **§ 7 KStG** - Dieser § behandelt die Ermittlung des steuerpflichtigen Einkommens im Allgemeinen und gibt Aufschluss über die notwendigen Überleitungs- und Anpassungsschritte. Hierbei müssen vor allem verschiedene Handelsbilanzposten in Einklang mit steuerlichen Vorgaben gebracht werden.

2. **§ 8 KStG** - Dieser Paragraf regelt die Rücklagenbildung und deren Auswirkungen auf die steuerliche Bemessungsgrundlage. Positionen, die in der Handelsbilanz als Rücklagen gebildet werden, müssen gegebenenfalls steuerlich angepasst werden.

3. **§ 9 KStG** - Hier wird die Behandlung von außerordentlichen Erträgen und Aufwendungen behandelt. Es werden Kriterien festgelegt, die bestimmen, welche Erträge und Aufwendungen auf das steuerpflichtige Einkommen anzurechnen sind oder nicht.

4. **§ 10 KStG** - Bei der Überleitung sind auch die Regelungen zu gesperrten und unterlassenen Werbungskosten von Bedeutung, die nicht in der Handelsbilanz angesetzt wurden, aber dennoch steuerlich abzugsfähig sein könnten.

5. **§ 11 KStG** - In diesem § sind spezielle Regelungen für die Ermittlung des Einkommens bei steuerlichen Verlusten und deren Ausgleich beschrieben, die ebenfalls in der Überleitung relevant sein können.

6. **§ 12 KStG** - Dieser Paragraf beschäftigt sich mit der Behandlung von Veräußerungsgewinnen und ist wichtig, wenn im Rahmen der Überleitung auch solche Posten zu berücksichtigen sind.

Zusammenfassend sind die §§ 7 bis 12 KStG in ihrer Gesamtheit relevant für die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer GmbH. Die konkreten Anpassungen und die Behandlung der einzelnen Positionen hängen stark von der individuellen Bilanzstruktur und den spezifischen Geschäftsvorfällen ab. Daher ist es unerlässlich, diese Normen sehr genau zu beachten, um eine korrekte steuerliche Erfassung zu gewährleisten.",§ 7 Abs. 3 KStG: Gewinnermittlung nach § 5 Abs. 1 EStG. § 8 Abs. 2 KStG: Hinzurechnung verdeckter Ausschüttungen. § 10 KStG: Steuerfreie Beteiligungserträge ausscheiden. § 11 KStG: Besondere Betriebsausgaben. § 12 KStG: Nichtabzugsfähige Aufwendungen hinzurechnen. § 8 Abs. 4 Z 2 KStG: Verlustabzug max. 75 %.,"§ 7 Abs. 3; § 8 Abs. 2 und 4; §§ 10, 11, 12 KStG 1988",,,,,,,,
17,a3c2e7caae7bbc76,"Herr Falk ist stiller Gesellschafter an der X-OG. Laut Gesellschaftsvertrag ist seine Verlustbeteiligung auf die Höhe seiner Einlage beschränkt. Im laufenden Jahr erleidet er einen Verlustanteil von 12.000 Euro, der seine Einlage von 10.000 Euro übersteigt. Wie ist der Verlust in Höhe von 12.000 Euro nach § 27 EStG 1988 zu behandeln?",Der Verlust wird zum Zeitpunkt der Einnahme geltend gemacht. Der Steuerabzug erfolgt auf die Höhe von 10.000 Euro.,"Gemäß § 27 Abs. 2 Z 4 EStG 1988 gehören Gewinnanteile aus der Beteiligung als stiller Gesellschafter nur insoweit zu den Einkünften aus Kapitalvermögen, als sie nicht zur Auffüllung einer durch Verluste herabgeminderten Einlage zu verwenden sind. Im Umkehrschluss gilt für Verluste: Gemäß § 27 Abs. 8 Z 2 EStG 1988 dürfen Verlustanteile aus der Beteiligung als stiller Gesellschafter nicht mit anderen Einkünften ausgeglichen werden und sind in Folgejahren nur mit Gewinnanteilen aus derselben Beteiligung zu verrechnen. Da die Verlustbeteiligung vertraglich auf die Einlage beschränkt ist, ist der den Einlagestand übersteigende Verlustanteil von 2.000 Euro steuerlich nicht anzuerkennen – er kann weder im laufenden Jahr noch in Folgejahren verrechnet werden. Steuerlich relevanter Verlust sind daher nur 10.000 Euro (bis zur Einlage), welche ausschließlich mit zukünftigen Gewinnanteilen aus dieser Beteiligung zu verrechnen sind.",§ 27 Abs. 2 Z 4 EStG 1988; § 27 Abs. 8 Z 2 EStG 1988,,,,,,,,
18,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""In Österreich, da es sich um eine elektronisch erbrachte Leistung an einen Nichtunternehmer handelt und der Leistungsort daher am Wohnsitz des Leistungsempfängers liegt (§ 3a Abs. 13 UStG).""",§ 3a Abs. 13 UStG 1994,,,,,,,,
19,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Ja, weil die kurzfristige Vermietung bei allen Beförderungsmitteln (außer Wasserfahrzeugen) nicht mehr als 30 Tage beträgt.""",§ 3a Abs. 12 UStG 1994,,,,,,,,
20,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Vermietung gilt in München als ausgeführt. Der Ort der kurzfristigen Vermietung ist der Ort, wo das Auto übergeben wird.""",§ 3a Abs. 12 UStG 1994,,,,,,,,
21,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Ja, es ist eine kurzfristige Vermietung, weil die Vermietung weniger als 90 Tagen für Wasserfahrzeugen dauert.""",§ 3a Abs. 12 UStG 1994,,,,,,,,
22,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Vermietung gilt in Hamburg als ausgeführt, weil die kurzfristige Vermietung eines Beförderungsmittels an dem Ort ausgeführt wird, an dem
dieses Beförderungsmittel dem Leistungsempfänger tatsächlich zur Verfügung gestellt wird.""",§ 3a Abs. 12 UStG 1994,,,,,,,,
23,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Leistung gilt in München, also am Ort der tatsächlichen Veranstaltung. Die Leistung betrifft Eintrittsberechtigung und damit zusammenhängende Leistungen für eine Messe (kulturell/wissenschaftlich etc.).""",§ 3a Abs. 11a UStG 1994,,,,,,,,
24,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Leistung wird in Graz ausgeführt, da bei grundstücksbezogenen Leistungen der Leistungsort am Ort des Grundstücks liegt (§ 3a Abs. 9 UStG).",§ 3a Abs. 9 UStG 1994,,,,,,,,
25,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Wenn sie an beweglichen körperlichen Gegenständen ausgeführt werden und der Empfänger ein Nichtunternehmer ist.""",§ 3a Abs. 11 UStG 1994,,,,,,,,
26,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Diese Leistungen werden dort ausgeführt, wo der Unternehmer überwiegend tätig wird.""",§ 3a Abs. 11 UStG 1994,,,,,,,,
27,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Führung in einem Museum gilt als sonstige Leistung. Verkauf von physischen Objekten fällt unter Lieferungen.""",§ 3a Abs. 11 UStG 1994,,,,,,,,
