task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
11,074454fec690d6ff,"Eine Lifestyle-Influencerin postet täglich Beiträge auf Instagram und YouTube. Sie erhält von Unternehmen kostenlos Produkte (Testmuster) sowie Geldzahlungen für Product Placements. Sie verfolgt damit das Ziel, langfristig ihren Lebensunterhalt zu bestreiten, und tritt am Markt als Werbepartnerin auf. Sind diese Einnahmen als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG zu qualifizieren?","Die Einnahmen der Lifestyle-Influencerin sind gemäß § 18 Abs. 5 EStG als Einkünfte aus Gewerbebetrieb gemäß § 15 Abs. 2 EStG zu qualifizieren. Die freiberufliche Tätigkeit der Influencerin ist als selbständige berufliche Tätigkeit zu bewerten. Die regelmäßigen und planmäßigen Einnahmen aus Geschäftstätigkeit sprechen für eine gewerbliche Betätigung.

Daneben ist auch § 22 Abs. 3 Nr. 3 EStG zu beachten, wonach Werbungskosten in einem nicht gewerblich betriebenen Einzelunternehmen anfallen, die aus der Werbung für den Betrieb des Unternehmens oder der persönlichen oder familiengerechten Tätigkeit des Steuerpflichtigen stammen. Diese Einnahmen könnten aber von der Einkünfteerzielung abhängig machen.","Ja, es handelt sich um Einkünfte aus Gewerbebetrieb gemäß § 23 EStG. Die Tätigkeit wird selbstständig, nachhaltig (tägliche Posts), mit Gewinnerzielungsabsicht und unter Beteiligung am allgemeinen wirtschaftlichen Verkehr (Auftreten als Werbepartnerin am Markt) ausgeübt. Da die Tätigkeit nicht unter die privilegierten freien Berufe des § 22 EStG fällt, ist sie als gewerblich einzustufen.",§ 23 EStG 1988,,,,,,,,
12,084e73e7317a35d9,"Ein Arbeitgeber übernimmt die Kosten für ein Masterstudium eines Angestellten, das in engem Zusammenhang mit dessen beruflicher Tätigkeit steht. Muss der Angestellte die übernommenen Studiengebühren als Sachbezug versteuern?","Nein, der Angestellte muss die übernommenen Studiengebühren nicht als Sachbezug versteuern, da die Übernahme der Studiengebühren als steuerpflichtiger Arbeitslohn gilt, wenn sie anstelle des bisher gezahlten Arbeitslohns oder einer üblichen Lohnerhöhung geleistet werden und in engem Zusammenhang mit der beruflichen Tätigkeit stehen.","Nein. Vom Arbeitgeber übernommene Kosten für Aus- und Fortbildungsmaßnahmen, die im betrieblichen Interesse liegen, stellen keinen steuerpflichtigen Vorteil aus dem Dienstverhältnis dar.",§ 26 Z 3 EStG,,,,,,,,
13,086a44bab127db0d,Was ist ein Dienstvertrag gemäß ABGB § 1151?,"Ein Dienstvertrag im Sinne von ABGB § 1151 beschreibt eine **vertraglich geregelte Arbeitsbeziehung** zwischen einem Arbeitnehmer und einem Arbeitgeber, die auf einer **bestimmten Tätigkeit** basiert.  

Hier sind die wichtigsten Punkte:

* **Arbeitnehmer:** Derjenige, der Leistungen erbringt (z.B. Handwerker, Künstler, Berater).
* **Arbeitgeber:** Derjenige, der den Arbeitnehmer beschäftigt (z.B. Bauunternehmen, Kunstgalerie, Rechtsanwalt).
* **Tätigkeit:** Die konkrete Aufgabe oder Leistung, die der Arbeitnehmer erbringen soll (z.B. Reparaturarbeiten, Ausstellung von Kunstwerken, Beratung in rechtlichen Angelegenheiten).
* **Dauer des Vertrags:** Der Vertrag kann befristet oder unbeständig sein.
* **Vergütung:** Der Lohn, Honorar oder andere Vergütungsformen werden im Vertrag festgelegt.
* **Fristen:** Es können Fristen für die Ausführung der Arbeit vereinbart werden.


**Wesentliche Merkmale eines Dienstverhältnisses nach ABGB § 1151:**

* **Besondere Art der Beschäftigung:** Der Dienstvertrag muss eine besondere Art der Beschäftigung beinhalten, d.h. es handelt sich nicht um einen gewöhnlichen Arbeitsverhältnis.
* **Gezielter Zweck:** Der Dienstvertrag sollte einen konkreten Zweck erfüllen, z.B. die Durchführung einer bestimmten Aufgabe oder das Erreichen eines bestimmten Ziels.
* **Ab","Ein Vertrag, bei dem sich jemand zur persönlichen Arbeitsleistung gegen Entgelt für eine gewisse Zeit verpflichtet.",ABGB § 1151,,,,,,,,
14,087229a1179eb4c0,"Herr Kohl hat im Privatvermögen Aktien der C-AG, die insolvent wird und liquidiert wird. Im Zuge der Liquidation erhält er als Aktionär eine Liquidationsquote von 2.000 Euro (Anschaffungskosten der Aktien: 9.000 Euro). Welche steuerlichen Konsequenzen ergeben sich nach § 27 EStG 1988?","Der Steuersatz des § 27 EStG 1988 beträgt 5% (§ 3 Abs. 1 lit. a EStG 1988). Die liquidationsquote entspricht dem Betrag der Aktien, d.h. 9.000 Euro. Dieser Wert ist für die Steuerpflichtigen in der Schweiz unbestimmt. Sie können daher keinen Anspruch auf Steuern haben","Der Untergang von Anteilen auf Grund der Auflösung (Liquidation) oder Beendigung einer Körperschaft gilt gemäß § 27 Abs. 6 Z 3 EStG 1988 für sämtliche Beteiligte unabhängig vom Ausmaß ihrer Beteiligung als Veräußerung im Sinne des Abs. 3. Herr Kohl erzielt daher einen Verlust aus realisierten Wertsteigerungen von Kapitalvermögen gemäß § 27 Abs. 3 EStG 1988 in Höhe von 7.000 Euro (Liquidationserlös 2.000 Euro minus Anschaffungskosten 9.000 Euro). Dieser Verlust kann gemäß § 27 Abs. 8 EStG 1988 im Rahmen der Verlustausgleichsregeln mit anderen positiven Einkünften aus Kapitalvermögen (außer Sparbuchzinsen) verrechnet werden, nicht jedoch mit anderen Einkunftsarten.",§ 27 Abs. 3 EStG 1988; § 27 Abs. 6 Z 3 EStG 1988; § 27 Abs. 8 EStG 1988,,,,,,,,
15,08a49d4d2155ee50,Was regelt § 1164a ABGB im Arbeitsrecht?,§ 1164a ABGB regelt die Verjährung von Ansprüchen auf Entgeltfortzahlung im Arbeitsrecht. Danach verjähren Ansprüche auf Entgeltfortzahlung in der Regel nach 3 Jahren.,Regelungen zur Entgeltfortzahlung im Krankheitsfall (wichtig für Lohnsteuerberechnung).,ABGB § 1164a,,,,,,,,
16,08acce52b8527014,"""Herr Stolz hat sein eigenes Baunternehmen. Außerdem ist er mit seinem Angestellen Markus gut befreundet. Da Markus schon lange über die Hausrenovierung beschwert, hat Herr Stolz die für ihn durchgefuhrt, weil sie gure Freunde sind. Ist das eine sonsitge Leistung?""","Ja, das kann als sog. ""sonstige Leistung"" im Sinne des Umsatzsteuergesetzes (UStG) 1994, insbesondere § 3 Abs. 9 UStG 1994, betrachtet werden. Eine sonstige Leistung liegt vor, wenn jemand aufgrund eines Vertrags oder Rechtsverhältnisses eine Leistung erbringt, die nicht in einer Lieferung besteht.

In diesem Fall hat Herr Stolz als Unternehmer (Baunternehmen) eine Leistung (Hausrenovierung) für seinen Angestellten Markus erbracht, der nicht sein Kunde im klassischen Sinne ist, sondern ein Freund und","""Ja, die Renovierung ist eine sonstige Leistung, auch wenn sie kostenlos ist,
weil sie für einen Mitarbeiter gemacht wird. Sie gilt steuerlich wie eine bezahlte Leistung (steuerpflichtig).""",§ 3a Abs. 1a UStG 1994,,,,,,,,
17,08dee9b19a9ae5c4,Kann jemand nach österreichischem Steuerrecht mehr als einen Wohnsitz haben?,"Ja. Nach österreichischem Steuerrecht kann eine Person mehrere Wohnsitze haben. Maßgeblich ist § 26 Abs. 1 BAO: Ein Wohnsitz liegt dort vor, wo jemand eine Wohnung unter Umständen innehat, die darauf schließen lassen, dass er die Wohnung beibehalten und benutzen wird. Mehrere solche Wohnungen können daher mehrere Wohnsitze begründen.",Ja. Eine natürliche Person kann nach EStR 2000 Rz 23 mehrere Wohnsitze haben.,EStR 2000 Rz 23,,,,,,,,
18,092e68dfb39f42e5,"Welche Einschränkung gilt für den Betriebsausgabenabzug bei einer Körperschaft, die nur teilweise steuerpflichtig ist?","Die Einschränkung liegt darin, dass die Steuern in der Regel nur für die gesamte Ertragsdauer des Betriebes abgezogen werden können (Art. 1 Abs. 2 lit. a des Bundesgesetzes über die Steuern der Kantone und Gemeinden vom 30. Juni 1974 [StG; SR 642.1]). Dieser Grundsatz gilt auch für die Aus","Aufwendungen dürfen nur insoweit abgezogen werden, als sie mit steuerpflichtigen Erträgen in unmittelbarem wirtschaftlichen Zusammenhang stehen.",§ 11 Abs. 2 KStG 1988,,,,,,,,
19,098bdea010317a77,Was bedeutet bei Auslandseinkünften eines in Österreich ansässigen Steuerpflichtigen die Befreiungsmethode?,"Die Befreiungsmethode bedeutet, dass die Einkünfte aus dem Ausland von der österreichischen Steuerpflicht befreit sind.","Bei der Befreiungsmethode stellt der Wohnsitzstaat jene Einkünfte steuerfrei, die nach dem DBA im anderen Staat besteuert werden dürfen. Regelmäßig ist diese Befreiung aber mit einem Progressionsvorbehalt verbunden. EStR 2000 Rz 34 und EStR Rz 189",EStR 2000 Rz 34;EStR 2000 Rz 189,,,,,,,,
20,0ac3d9064f8cc1a3,Was wurde durch das Budgetbegleitgesetz 2001 bei der Grunderwerbsteuer geändert?,"Das Budgetbegleitgesetz 2001 brachte einige Änderungen im Bereich der Grunderwerbsteuer in Österreich, die sich auf folgende Punkte konzentrieren:

**1. Steuereinführung von ""Grunderwerbsteuer-Sonderregelungen""**: Das Gesetz führte neue Sonderregelungen ein, um bestimmte Grunderwerbsanteile zu regeln und so den Finanzbedarf des Bundes zu decken. Diese Regelungen beinhalten beispielsweise:
    * **Abzug von Baukosten:** Es wurden Abzüge von Baukosten zulässig, was die Belastung der Grunderwerbsteuer reduzierte.
    * **Anpassung der Grunderwerbsteuer an die Inflation:** Die Grunderwerbsteuer wurde angepasst, um mit der Inflationsentwicklung Schritt zu halten.
    * **Ermäßigung der Grunderwerbsteuer für bestimmte Arten von Immobilien:** Es wurden Ermäßigungen für bestimmte Arten von Immobilien wie z.B. Alterswohnungen oder Wohnungen für Studenten eingeführt.

**2. Anpassung der Grunderwerbsteuerberechnung**: Das Budgetbegleitgesetz 2001 umfasste auch Anpassungen der Berechnung der Grunderwerbsteuer. Dazu gehören:
    * **Verbesserte Transparenz:** Der Gesetzestext legte mehr Details zur Berechnung der Grunderwerbsteuer dar.
    * **Vereinfachung der Berechnungsabläufe:** Einige Abläufe wurden vereinfacht",Anpassungen bei den Steuersätzen und Befreiungen für Betriebsübergaben.,GrEStG § 7,,,,,,,,
21,0adf02539f82251c,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?""","Der Leistungsort für den Übertragungsvertrag des Liedes ist **Österreich**. 

Hier sind die Gründe:

* **Vertragsgrundlage:** Der Vertrag, der die Übertragung der musikalischen Rechte beinhaltet, wird im Rahmen eines österreichischen Rechtsverhältnisses geschlossen.
* **Ort der Verbindlichkeit:**  Die rechtliche Bindung zwischen dem Künstler und dem Fan entsteht durch das Vertragsverhältnis selbst, welches in Österreich abgeschlossen wurde.
* **Jurisdiktion:** Die österreichische Zivilprozessordnung (ZPO) regelt die Zuständigkeit von Gerichten. In diesem Fall wäre die zuständige Gerichtsbarkeit in Wien.


**Wichtig zu beachten:** Es gibt jedoch einige Ausnahmen, wie z.B. wenn ein bestimmtes Land eine eigene steuerliche Regelung hat, die sich auf den Leistungsort auswirkt. Im konkreten Fall sollte man aber stets mit einem Steuerberater oder Anwalt besprechen, um sicherzustellen, dass alle relevanten Aspekte berücksichtigt werden.","""In Australien. Die Übertragung von Urheberrechten an Nichtunternehmer im Drittland folgt dem Empfängerortsprinzip.""",§ 3a Abs. 14 Z 1 UStG 1994,,,,,,,,
22,0afa607909d5d859,Wie wird der Gewinn nach § 4 Abs. 1 EStG ermittelt?,"Der Gewinn aus Gewerbebetrieb und selbstständiger Arbeit wird gemäß § 4 Abs. 1 EStG grundsätzlich auf Basis einer Bilanz und einer Gewinn- und Verlustrechnung (GuV) ermittelt, wobei das Prinzip der doppelten Buchführung Anwendung findet, sofern keine gesetzlichen Vereinfachungsregeln greifen. Die Grundsätze der ordnungsgemäßen Buchführung und Dokumentation sind hierbei in den §§ 120 ff BAO detailliert geregelt, welche die formale Grundlage für die steuerliche Gewinnermittlung bilden. Der Gewinn ergibt sich dabei aus der Differenz zwischen den im Geschäftsjahr erzielten Erträgen und den auf dieses Geschäftsjahr entfallenden Aufwendungen, wobei insbesondere das Realisationsprinzip sowie das Periodisierungsprinzip maßgeblich sind. Für Steuerpflichtige, die die Voraussetzungen für eine vereinfachte Gewinnermittlung erfüllen (insbesondere bei Unterschreiten bestimmter Umsatzgrenzen), ist anstelle der Bilanzierung die Aufstellung einer Einnahmen-Ausgaben-Rechnung (EAR) zulässig, welche die Ermittlung des Gewinns auf die Gegenüberstellung der tatsächlichen Zuflüsse und Abflüsse reduziert. In Bezug auf die Umsatzsteuer ist gemäß den Bestimmungen des UStG zu beachten, dass bei Vorsteuerabzugsberechtigung die Beträge netto (ohne Umsatzsteuer) in die Gewinnermittlung einfließen, während für Nicht-Vorsteuerabzugsberechtigte die Bruttobeträge als Aufwand bzw. Ertrag zu berücksichtigen sind. Die steuerliche Gewinnermittlung nach § 4 Abs. 1 EStG stellt somit die Basis für die Berechnung der Einkommensteuer dar, wobei etwaige steuerliche Korrekturen zum handelsrechtlichen Ergebnis (falls eine Handelsbilanz vorliegt) im Rahmen der steuerlichen Gewinnermittlung vorzunehmen sind.",Durch Betriebsvermögensvergleich (Bilanzierung).,EStG § 4 Abs. 1,,,,,,,,
23,0b5a902c828bc913,Eine erfolgreiche Rockband (freiberuflich tätig als Künstler) verkauft bei ihren Konzerten in großem Stil T-Shirts und Kappen mit ihrem Logo. Der Umsatz aus diesem Merchandise-Verkauf macht mittlerweile 50 % ihrer Gesamteinnahmen aus. Ist der Verkauf der T-Shirts steuerlich als Gewerbebetrieb zu werten?,"Ja, der Verkauf von Merchandise-Artikeln wie T-Shirts und Kappen ist steuerlich als gewerbliche Tätigkeit einzustufen. Während die künstlerische Performance der Band als freiberufliche Tätigkeit gilt, stellt der Handel mit physischen Waren eine klassische gewerbliche Tätigkeit dar. Im österreichischen Einkommensteuerrecht werden Einkünfte aus selbstständiger Arbeit gemäß § 2 EStG grundsätzlich als Einkünfte aus Gewerbebetrieb behandelt, wobei die Unterscheidung zwischen „freiberuflich“ und „gewerblich“ primär für gewerberechtliche Zwecke im Sinne der Gewerbeordnung (GewO) sowie für bestimmte steuerliche Sonderregelungen relevant ist. Da der Umsatz aus dem Merchandise-Verkauf mit 50 % der Gesamteinnahmen eine signifikante wirtschaftliche Dimension erreicht hat, kann diese Tätigkeit nicht mehr als bloße Nebenleistung oder akzessorische Tätigkeit zur künstlerischen Darbietung gewertet werden, sondern stellt einen eigenständigen Handelsbetrieb dar. Dies führt dazu, dass die Band für diesen Teil ihrer Tätigkeit eine entsprechende Gewerbeberechtigung gemäß GewO benötigt. Umsatzsteuerlich handelt es sich beim Verkauf der Waren um steuerbare Lieferungen im Sinne des § 1 Abs 1 UStG, die unabhängig von der künstlerischen Leistung (die ebenfalls steuerbar ist, sofern keine Befreiungen nach § 6 Abs 1 Z 23 UStG vorliegen) zu versteuern sind. Somit liegt eine gemischte Tätigkeit vor, bei der die gewerbliche Komponente aufgrund ihres Volumens und ihrer Art zwingend als Gewerbebetrieb zu qualifizieren ist.","Ja, der Verkauf von Merchandise-Artikeln ist ein Gewerbebetrieb gemäß § 23 Z 1 EStG. Während die musikalische Darbietung unter die selbstständige Arbeit (Künstlertätigkeit) fällt, ist der Handel mit physischen Produkten eine gewerbliche Tätigkeit (Trennungsprinzip). Die Tätigkeit ist selbstständig, nachhaltig, gewinnorientiert und am Markt platziert.",§ 23 EStG 1988,,,,,,,,
24,0b71aef88990659b,"Nach dem Tod eines Mannes erbt seine eingetragene Partnerin dessen Anteil an der gemeinsamen Eigentumswohnung (120 m² Wohnnutzfläche), in der beide bis zuletzt gelebt haben. Fällt für diesen Erwerb von Todes wegen Grunderwerbsteuer an?","Falls für den Erwerb von Todes wegen Grunderwerbsteurer an Folgen liegt Grundeinkommen aus § 68 BAO oder Geldstrafe gemäß § 59a ZGB nicht vor, gilt das Recht des Unterlassungsbeschwerdes im Sinne des Artikeln 30 Absatz 1 zustande zu setzten.","Nein. Gemäß § 3 Abs. 1 Z 7a GrEStG ist der Erwerb einer Wohnstätte durch Erbanfall durch den überlebenden Partner steuerfrei, wenn die Wohnnutzfläche nicht mehr als 150 m² beträgt und die Wohnung dem Erwerber zum Zeitpunkt des Todes bereits als Hauptwohnsitz gedient hat.",§ 3 Abs. 1 Z 7a GrEStG 1987,,,,,,,,
