task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
11,6009dcd9fbc1eb5d,"Herr Frank hält im Privatvermögen Unternehmensanleihen bei einer österreichischen Bank. Er überträgt diese im Rahmen einer Umgründung (Einbringung seines Einzelunternehmens in eine GmbH gemäß UmgrStG) in das Betriebsvermögen der neu gegründeten GmbH. Er beauftragt die depotführende Stelle, dem Finanzamt innerhalb eines Monats die Daten zu melden. Gilt die Übertragung als Veräußerung?","amt innerhalb eines Monats die Daten zu melden. Gilt die Übertragung als Veräußerung? Antwort: Die Übertragung des Unternehmensanleihens zur Umgründung wird als Verwertungs- oder Veräusserungsgesellschaft betrachtet. Sie kann nicht als Verwertungsgesellschaft betrachtet werden, da sie keine Vermögensgewährung ausübt. Der Verkauf der Anlage an den Finanzamt erfolgt nach Art. 10 Abs. 2 lit. a Ziff. 3 des Bundesgesetzes vom 6. Oktober 1974 über die Umwandlung von Unternehmendienstleistungen in Liegenschaften (UmWAL; SR 221.415.1).","Nein. Gemäß § 27 Abs. 6 Z 2 EStG 1988 liegt keine Veräußerung vor bei der Übertragung im Zuge einer Umgründung im Sinne des Umgründungssteuergesetzes, wenn der Steuerpflichtige die depotführende Stelle beauftragt, dem zuständigen Finanzamt innerhalb eines Monats seinen Namen, seine Steuer- oder Sozialversicherungsnummer, die übertragenen Wirtschaftsgüter, deren Anschaffungskosten und die Empfängerstelle mitzuteilen. Da Herr Frank diese Voraussetzungen erfüllt, gilt die Depotübertragung nicht als Veräußerung. Die steuerlichen Anschaffungskosten werden im Rahmen der Umgründung nach den Vorschriften des UmgrStG fortgeführt.",§ 27 Abs. 6 Z 2 EStG 1988,,,,,,,,
12,600b35d5e1994397,Ein Gesellschafter einer Bau-Offenen-Gesellschaft (OG) arbeitet zusätzlich stundenweise als Bauleiter auf den Baustellen der OG und erhält dafür einen tariflichen Stundenlohn ausbezahlt. Kann er diese Einkünfte als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen?,"1. Die Lohnsteuer ist nach dem Grundsatz von Treu und Glauben nur anzuwenden, wenn die Einkünfte aus selbstständigen Arbeitsverhältnissen nicht mehr als 5% des gesamten Lohnes beträgt. 2. Der Tarif für das Arbeitsleistungsgebiet der OG ist in der Regel nicht unbedeutend. Er kann sich daher auch bei einem solchen Arbeitsplatz nicht auf die L","Nein. Gemäß § 23 Z 2 EStG zählen Vergütungen, die ein Mitunternehmer von der Gesellschaft für seine Tätigkeit im Dienste der Gesellschaft bezieht, ausnahmslos zu den Einkünften aus Gewerbebetrieb. Ein steuerrechtliches Dienstverhältnis zur eigenen Mitunternehmerschaft ist nicht möglich.",§ 23 EStG 1988,,,,,,,,
13,605f65d3362e03bc,Sind Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung als Betriebsausgabe abzugsfähig?,"Nein, Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung sind nicht als Betriebsausgabe abzugsfähig, da sie nicht zum Betriebsvermögen zählen.","Grundsätzlich ja (§ 11 Abs. 1 Z 4 KStG) wenn die Beteiligung im Betriebsvermögen gehalten wird – auch wenn die Erträge nach § 10 KStG steuerfrei sind. Ausnahme: Wurde die Beteiligung von einem konzernzugehörigen Unternehmen erworben, greift das Abzugsverbot des § 12 Abs. 1 Z 9 KStG und die Fremdfinanzierungszinsen dürfen nicht als Betriebsausgabe abgezogen werden.",§ 11 Abs. 1 Z 4 KStG 1988; § 12 Abs. 1 Z 9 KStG 1988,,,,,,,,
14,619e6d225b7d4310,"Ein Produzent übergibt Waren an einen Kommissionär, der sie im eigenen Namen, aber für Rechnung des Produzenten verkaufen soll. Die Waren befinden sich bereits im Lager des Kommissionärs, wurden aber noch nicht an den Endkunden verkauft. Gilt die Lieferung des Produzenten an den Kommissionär bereits als ausgeführt?","Ja. Bei der Kommissionslieferung gilt die Lieferung des Produzenten an den Kommissionär grundsätzlich bereits mit der Übergabe der Waren an den Kommissionär als ausgeführt, auch wenn der Kommissionär im eigenen Namen verkauft und die Waren noch nicht an den Endkunden veräußert wurden. Maßgeblich ist die Verschaffung der Verfügungsmacht; bei Kommissionsgeschäften wird die Lieferung an den Kommissionär umsatzsteuerlich fingiert.

Rechtsgrundlage: § 3 Abs. 3 UStG 1994.","Nein. Beim Kommissionsgeschäft liegt zwar zwischen Kommittenten und Kommissionär eine Lieferung vor. Bei der Verkaufskommission gilt die Lieferung des Kommittenten aber erst mit der Lieferung durch den Kommissionär als ausgeführt. Solange der Kommissionär noch nicht an den Endkunden geliefert hat, gilt die Lieferung des Produzenten noch nicht als ausgeführt.",§ 3 Abs. 3 UStG 1994,,,,,,,,
15,621d57de5f1c1879,"Ein Träger der Sozialversicherung verrechnet Leistungen an Versicherte, an mitversicherte Angehörige, an zum Ersatz von Fürsorgekosten Verpflichtete und an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen. Der Träger vertritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind.","tritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind. Antwort: Grundsaetzlich gilt: bei Paragraphen 3 bis 7 EStG das steuerliche Einkommen nach den Grundsaetzen der Paragraphen 1 bis 3 EStG zu ermitteln ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.","Steuerfrei sind nur die gesetzlich genannten Umsätze an die privilegierten Personengruppen sowie die Umsätze untereinander. Leistungen an sonstige außenstehende Dritte, wie hier die externen Unternehmen, sind nicht steuerfrei.",§ 6 Abs. 1 Z 7 UStG 1994,,,,,,,,
16,62235b7925e7ddb6,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“","Die steuerliche Leistungsort ist im Sinne von Art. 1 Abs. 2 lit. a des Bundesgesetzes über die Ausgleichskassen (ASG; SR 643.1) dem Ort, wo die Steuern erbracht werden, notwendigerweise auch der Ort, wo die Steuerpflichtige wohnt. Dieser Ort kann sich indessen nicht nur auf Grund des Wohnsitzes, sondern auch auf Grund","""In Innsbruck, da die Person seit 8 Monaten in Innsbruck lebt, hat sie dort ihren gewöhnlichen Aufenthalt. Dass sie dort kein gemeldeter Wohnsitz, spielt für das UStG keine Rolle. Die Leistung gilt als in Österreich erbracht. Der Leistungsort bei Telekommunikation orientiert sich an den Empfänger.""",§ 3a Abs. 13 UStG 1994,,,,,,,,
17,62241dbd6a97eaa5,Wofür wird der Einheitswert nach dem Bewertungsgesetz heute noch primär genutzt?,"Der Einheitswert, wie er im Österreichischen Steuerrecht durch das Bewertungsgesetz geregelt ist, findet heute noch primär folgende Anwendung:

**1. Ermittlung des Verkehrswertes von beweglichen und unbeweglichen Gütern:** 
   - Der Einheitswert dient als Grundlage zur Bestimmung des Verkehrswerts von Vermögensgegenständen (z.B. Immobilien, Maschinen, Fahrzeuge) in steuerlicher Hinsicht. 
   - Er bildet die Basis für die Bewertung von Sachwerten bei der Abgabe von Steuern oder Abgaben.

**2. Berechnung von Zinsen und Tilgungsbeträgen:**
   - Bei der Berechnung von Zinsen und Tilgungsbeträgen auf Verbindlichkeiten kann der Einheitswert verwendet werden, um den tatsächlichen Wert zu bestimmen.


**3. Vergleichbarkeit von Vermögenswerten:**
   - Der Einheitswert ermöglicht eine vergleichbare Darstellung von Vermögenswerten verschiedener Personen oder Unternehmen. 
   - Dies erleichtert die Erstellung von Finanzberichten und Steuererklärungen.

**4. Ermittlung von Grunderwerbssteuer:**
   - In bestimmten Fällen, z. B. beim Grunderwerb einer Immobilie, wird der Einheitswert als Grundlage für die Berechnung der Grunderwerbsteuer dienen.


Es ist wichtig zu beachten, dass der Einheitswert nicht immer direkt mit dem Marktpreis übereinstimmt. Es handelt sich dabei um einen Durchschnittswert, der auf Basis eines statistischen Stichpro",Als Bemessungsgrundlage für die Grundsteuer und die landwirtschaftliche Sozialversicherung.,BewG § 19,,,,,,,,
18,6228b34b14108864,Was versteht man unter Einkünften aus Gewerbebetrieb (§ 23 EStG)?,"Einkünfte aus Gewerbebetrieb sind die Einnahmen des Betriebs, die durch den Betrieb erzeugt werden und nicht durch andere Gewerbe oder andere Dienstleistungen erzeugt werden.","Einkünfte aus einer selbstständigen, nachhaltigen Tätigkeit mit Gewinnabsicht, die kein freier Beruf ist.",EStG § 23,,,,,,,,
19,6282952e5bd16f4d,"Einzelunternehmer A kauft sich ein Elektroauto und nutzt es zu 60% betrieblich und 40% privat. Da E-Autos einen Sachbezugswert von Null haben, muss er keinen Privatanteil ausscheiden. Stimmt das?","Ja, stimmt. Einzelunternehmer A kann den privaten Anteil des Elektroautos nicht ausschließen, da der Sachbezugswert null ist. Der Anteil des Gebrauchstages (60%) wird in den Betriebsanteil eingeordnet, während der andere Anteil (40%) als Privatanteil betrachtet wird.","Der Sachbezugswert von Null gemäß § 4 Abs. 1 SachbezugsVO gilt ausschließlich im Rahmen eines Dienstverhältnisses zwischen Arbeitgeber und Arbeitnehmer gemäß § 25/26 EStG. Für Einzelunternehmer gibt es keinen Sachbezug, der Privatanteil von 40% muss von den Gesamtkosten gemäß § 4 EStG ausgeschieden werden.","§ 4 Abs. 1 SachbezugsVO
§ 25/26 EStG
§ 4 EStG",,,,,,,,
20,62f99c846e72ddc1,Was ist die sachliche Steuerpflicht nach § 2 EStG?,"Die sachliche Steuerpflicht nach § 2 EStG besteht aus dem Einkommensteuer- und dem Erbschaftsteuerpflichtenbereich (§ 2 Abs 2a, 2b EStG).

### Zusätzliche Informationen:

- Einkommensteuerpflichtenbereich: Steuerpflicht für Einkünfte aus Vermögen, Arbeit, Gewerbe, Handel, Land- und Forstwirtschaft, Vermietung, Zinsen, Kapitalerträgen, Gewinnspiel, Wett- und Spielgelder, Zuwendungen, Vererbungen, Schenkungen, Erbschaften, Stiftungen, Versicherungszuwendungen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Vers","Das Einkommen, das der Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat.",EStG § 2,,,,,,,,
21,6323d7224bef5678,"""Frau Meier erlaubt einem Unternehmer, ihr Firmengrundstück für ein Event zu nutzen, gegen Zahlung eines Entgelts. Ist dies eine sonstige Leistung im Zusammenhang mit einem Grundstück, und wo gilt die Leistung als erbracht?""","Ja. Die Überlassung eines Firmengrundstücks für ein Event gegen Entgelt ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Der Leistungsort liegt dort, wo das Grundstück gelegen ist.

Rechtsgrundlage: § 3a Abs. 9 UStG 1994 (Leistungen im Zusammenhang mit einem Grundstück).","""Ja, dies ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Das Einräumen von Rechten zur Nutzung eines Grundstücks gehört zu den sonstigen Grundstücksleistungen. Der Ort der Leistung ist Lage des Grundstücks.""",§ 3a Abs. 9 UStG 1994,,,,,,,,
22,632dcaec22b8b5ab,Wie hoch ist der Sachbezug für ein emissionsfreies Elektro-KFZ?,"Der Sachbezug für ein emissionsfreies Elektro-KFZ richtet sich nach den Bestimmungen des Einkommensteuergesetzes (EStG) sowie der Sachbezugswerte-Verordnung, wobei für Fahrzeuge, die emissionsfrei betrieben werden, eine signifikante steuerliche Begünstigung vorgesehen ist. Grundsätzlich wird der Sachbezugswert auf Basis des Listenpreises des Fahrzeugs und der jeweils gültigen Tabelle für die Sachbezugswerte ermittelt; für vollständig emissionsfreie Fahrzeuge wird dieser reguläre Sachbezugswert jedoch auf 25 % reduziert, was einer Ermäßigung von 75 % entspricht. Diese Regelung ist in der Sachbezugswerte-Verordnung verankert und zielt darauf ab, die Nutzung von Elektrofahrzeugen im Rahmen der betrieblichen Mobilität zu fördern, wobei die Bemessungsgrundlage weiterhin der Listenpreis ist, jedoch der anzuwendende monatliche Prozentsatz drastisch gesenkt wird. Es ist dabei strikt zu beachten, dass diese Reduktion ausschließlich für Fahrzeuge gilt, die keine Emissionen ausstoßen, sodass Hybridfahrzeuge nicht unter diese spezifische Begünstigung fallen und stattdessen den regulären Sachbezugswerten unterliegen.",Der Sachbezugswert beträgt 0 Euro (Sachbezugsbefreiung).,Sachbezugswerte-V § 4,,,,,,,,
23,64f6a0ab01aab1b9,Können bei DBA-Fällen die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein?,"Beantworte die steuerrechtliche Frage. Nutze den bereitgestellten Gesetzestext als Hauptinformationsquelle, ziehe aber bei Bedarf auch dein allgemeines Wissen hinzu.

Frage:
Können bei DBA-Fällen die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein?

Gesetzestext:
entsprechende Bilanzansätze sicherzustellen, daß sonstige Änderungen der Gewinnermittlungsgrundsätze (zB hinsichtlich der unternehmensrechtlichen Grundsätze ordnungsmäßiger Buchführung beim Übergang von der Gewinnermittlung gemäß § 4 Abs. 1 oder 3 auf § 5 oder hinsichtlich der Berücksichtigung von Wertminderungen des Betriebsvermögens beim Übergang auf Buchführung) mit dem Wechsel der Gewinnermittlungsart berücksichtigt werden. (Anm.: Z 3 aufgehoben durch BGBl. I Nr. 22/2012 ) 13 . (11) Für Zuwendungen an und von Privatstiftungen gilt folgendes: 1 . 1. Zuwendungen an betriebliche Privatstiftun

Antwort:","Ja. Nach EStR 2000 Rz 19 kann bei Anwendung von Doppelbesteuerungsabkommen dem Kausalitätsprinzip, also der wirtschaftlichen Zuordnung, Vorrang vor dem bloßen Zuflussprinzip zukommen.",EStR 2000 Rz 19,,,,,,,,
24,65373f992e6dba58,Ein Bankangestellter vermittelt in seiner Freizeit seinem Arbeitgeber einen neuen Großkunden und erhält dafür eine einmalige Vermittlungsprovision. Fällt diese unter die Einkünfte aus nichtselbständiger Arbeit?,"Die Frage ist ein bisschen komplex, aber ich werde mich bemühen, eine präzise Antwort zu geben.

Die Vermittlungsprovision des Bankangestellten ist ein Einkommen, das er in seiner Freizeit erhält. Um zu bestimmen, ob es unter die Einkünfte aus nichtselbständiger Arbeit fällt, müssen wir die folgenden Gesetze und Paragraphen berücksichtigen:

* § 15 Abs. 2 Z 1 EStG: Hier ist die Definition von ""Start-Up-Mitarbeiterbeteiligung"" enthalten, die jedoch nicht direkt auf die Vermittlungsprovision anwendbar ist.
* § 30 Abs. 2a Bankwesengesetz: Hier sind die Bestimmungen für die steuerfreie Gewährung von Beteiligungen an Arbeitnehmern enthalten, die jedoch ebenfalls nicht direkt auf die Vermittlungsprovision anwendbar ist.
* § 87 (1) EStG: Hier ist die Bestimmung enthalten, dass Arbeitgeber und Angestellte den Organen des Finanzamtes Einsicht in die L","Ja. Alle Bezüge und Vorteile, die dem Arbeitnehmer aus dem Dienstverhältnis oder einem früheren Dienstverhältnis zufließen, sind Einkünfte aus nichtselbständiger Arbeit. Da die Provision aufgrund der Nähe zum Dienstverhältnis gezahlt wird, ist sie steuerpflichtig.",§ 25 Abs. 1 Z 1 lit. a EStG,,,,,,,,
25,6569a0bb5d66cb92,"""Ein Würstelstand aus Österreich verkauft Frankfurter Würstchen an Touristen aus Frankreich. Wo ist die Leistung steuerpflichtig?""","Die Leistung ist steuerpflichtig, wenn der Verkauf in Österreich erfolgt (§ 10 Abs. 1 Z 1 KStG). 10/12/2019 1. Beantworte die folgende Frage präzise: ""Ein Würstelstand aus Österreich verkauft Frankfurter Würstchen an Touristen aus Frankreich. Wo ist die Leistung","""In Österreich, da es sich um eine Lieferung von Gegenständen handelt, die dort ausgeführt wird, wo die Verschaffung der Verfügungsmacht erfolgt (§ 3 Abs. 1 UStG.)""",§ 3 Abs. 1 UStG 1994,,,,,,,,
